,Country Name,Country Code,year,agriculturalLand,agriculturalGDP
7293,High income,HIC,2010,35.49092202,1.321019543
7294,"Hong Kong SAR, China",HKG,2010,5.238095238,0.053368402
7295,Honduras,HND,2010,29.13575833,11.59122044
7296,Heavily indebted poor countries (HIPC),HPC,2010,37.14164716,24.89934606
7297,Croatia,HRV,2010,23.83488206,3.668295547
7298,Haiti,HTI,2010,67.85195936,20.23269509
7299,Hungary,HUN,2010,59.01910969,3.032888355
7300,IBRD only,IBD,2010,36.55896396,8.066037526
7301,IDA & IBRD total,IBT,2010,37.15882598,9.186747446
7302,IDA total,IDA,2010,39.05223613,22.68265228
7303,IDA blend,IDB,2010,44.53013135,22.40561254
7304,Indonesia,IDN,2010,30.69161004,13.92921271
7305,IDA only,IDX,2010,37.73169741,22.89568999
7306,India,IND,2010,60.39741826,17.02650901
7307,Ireland,IRL,2010,66.30860793,0.954702253
7308,"Iran, Islamic Rep.",IRN,2010,28.57351605,6.499390726
7309,Iraq,IRQ,2010,18.92613741,5.162283547
7310,Iceland,ISL,2010,18.69326683,6.292599726
7311,Israel,ISR,2010,23.31330869,1.573200595
7312,Italy,ITA,2010,48.71081798,1.775514538
7313,Jamaica,JAM,2010,40.99722992,5.26899732
7314,Jordan,JOR,2010,11.28970489,3.575191613
7315,Japan,JPN,2010,12.60082305,1.108281081
7316,Kazakhstan,KAZ,2010,80.43923399,4.51052753
7317,Kenya,KEN,2010,48.00224901,17.56775989
7318,Kyrgyz Republic,KGZ,2010,55.32794578,17.44825618
7319,Cambodia,KHM,2010,30.90301382,33.87667876
7320,Kiribati,KIR,2010,41.97530864,24.06438034
7321,St. Kitts and Nevis,KNA,2010,21.92307692,1.29941631
7322,"Korea, Rep.",KOR,2010,18.24074074,2.144016322
7323,Kuwait,KWT,2010,8.529741863,0.451341024
7324,Latin America & Caribbean (excluding high income),LAC,2010,35.37231273,4.813718581
7325,Lao PDR,LAO,2010,9.618717504,22.59579413
7326,Lebanon,LBN,2010,62.56109482,3.861959367
7327,Liberia,LBR,2010,17.7736711,44.80003003
7328,St. Lucia,LCA,2010,17.37704918,2.699176411
7329,Latin America & Caribbean,LCN,2010,34.74053767,4.707933521
7330,Least developed countries: UN classification,LDC,2010,37.02901575,22.70966056
7331,Low income,LIC,2010,37.84659858,23.76950212
7332,Sri Lanka,LKA,2010,41.77962048,8.496140278
7333,Lower middle income,LMC,2010,41.08022752,15.37266226
7334,Low & middle income,LMY,2010,37.30975486,9.487384639
7335,Lesotho,LSO,2010,76.61396574,4.862223727
7336,Late-demographic dividend,LTE,2010,34.57081517,6.69648758
7337,Lithuania,LTU,2010,44.23294775,3.023792715
7338,Luxembourg,LUX,2010,53.92592593,0.268412058
7339,Latvia,LVA,2010,29.00064267,4.057280028
7340,Morocco,MAR,2010,67.19314363,12.94352454
7341,Moldova,MDA,2010,75.03805175,11.16125752
7342,Madagascar,MDG,2010,70.32190391,29.07809635
7343,Maldives,MDV,2010,26.33333333,5.634120626
7344,Middle East & North Africa,MEA,2010,33.16605519,5.837038952
7345,Mexico,MEX,2010,52.9046529,3.219154476
7346,Marshall Islands,MHL,2010,72.22222222,11.61582
7347,Middle income,MIC,2010,37.22509485,9.078534596
7348,North Macedonia,MKD,2010,44.36954798,10.12060481
7349,Mali,MLI,2010,33.64312115,33.01683003
7350,Malta,MLT,2010,32.28125,1.265613053
7351,Myanmar,MMR,2010,19.17460123,37.43048956
7352,Middle East & North Africa (excluding high income),MNA,2010,22.71197091,9.62255533
7353,Montenegro,MNE,2010,38.0669145,7.678082871
7354,Mongolia,MNG,2010,73.51504287,11.7325632
7355,Mozambique,MOZ,2010,50.44108446,26.84576597
7356,Mauritania,MRT,2010,38.52818473,16.7330487
7357,Mauritius,MUS,2010,44.82758621,3.641742191
7358,Malawi,MWI,2010,60.29910904,29.61487225
7359,Malaysia,MYS,2010,22.49064069,10.08991593
7360,North America,NAC,2010,25.68709524,1.086054136
7361,Namibia,NAM,2010,47.13891824,8.455369441
7362,New Caledonia,NCL,2010,10.8643326,1.344741391
7363,Niger,NER,2010,34.72171785,35.82138796
7364,Nigeria,NGA,2010,74.46119218,23.89370409
7365,Nicaragua,NIC,2010,41.76499917,16.98269508
7366,Netherlands,NLD,2010,55.50844945,1.778509263
7367,Norway,NOR,2010,2.754049348,1.568602331
7368,Nepal,NPL,2010,28.78269969,33.17937849
7369,New Zealand,NZL,2010,43.32535794,6.587915925
7370,OECD members,OED,2010,34.72962251,1.530992514
7371,Oman,OMN,2010,4.663004847,1.24729892
7372,Other small states,OSS,2010,38.64292116,2.393813666
7373,Pakistan,PAK,2010,45.71658364,23.28158964
7374,Panama,PAN,2010,30.48681733,3.612396778
7375,Peru,PER,2010,18.76796875,6.827997236
7376,Philippines,PHL,2010,40.58087668,13.74886505
7377,Palau,PLW,2010,9.347826087,3.814824973
7378,Papua New Guinea,PNG,2010,2.627743674,19.60838719
7379,Poland,POL,2010,47.17578686,2.857737254
7380,Pre-demographic dividend,PRE,2010,39.66440109,19.45473431
7381,Puerto Rico,PRI,2010,21.86020293,0.835524637
7382,Portugal,PRT,2010,39.89704116,1.937081961
7383,Paraguay,PRY,2010,50.74198339,13.320778
7384,West Bank and Gaza,PSE,2010,41.17940098,9.002737179
7385,Post-demographic dividend,PST,2010,34.14449652,1.31356084
7386,Qatar,QAT,2010,5.727820844,0.117906612
7387,Romania,ROU,2010,61.53444903,4.996986838
7388,Russian Federation,RUS,2010,13.15843626,3.343898249
7389,Rwanda,RWA,2010,73.12201054,24.32793451
7390,South Asia,SAS,2010,56.42597825,17.5081347
7391,Saudi Arabia,SAU,2010,80.66558434,2.64027636
7392,Senegal,SEN,2010,49.12481172,15.94526154
7393,Singapore,SGP,2010,1.054131054,0.036179572
7394,Sierra Leone,SLE,2010,54.45247991,52.94268026
7395,El Salvador,SLV,2010,69.64864865,6.981708507
7396,Serbia,SRB,2010,40.26526412,6.602459074
7397,Sub-Saharan Africa (excluding high income),SSA,2010,41.88113722,15.7302153
7398,Sub-Saharan Africa,SSF,2010,41.88034806,15.72113699
7399,Small states,SST,2010,32.53684168,2.936856119
7400,Sao Tome and Principe,STP,2010,47.91666667,11.26200842
7401,Suriname,SUR,2010,0.501923077,9.472192112
7402,Slovak Republic,SVK,2010,40.43791978,1.569761029
7403,Slovenia,SVN,2010,30.96663391,1.893864051
7404,Sweden,SWE,2010,7.518155676,1.649409934
7405,Eswatini,SWZ,2010,71.04651163,10.15621273
7406,Seychelles,SYC,2010,5.217391304,2.260877403
7407,Syrian Arab Republic,SYR,2010,75.73925829,19.4389732
7408,Turks and Caicos Islands,TCA,2010,1.052631579,0.611309627
7409,Chad,TCD,2010,39.10022236,51.94562302
7410,East Asia & Pacific (IDA & IBRD countries),TEA,2010,48.81024761,10.30642337
7411,Europe & Central Asia (IDA & IBRD countries),TEC,2010,28.366768,5.501150006
7412,Togo,TGO,2010,67.38371024,28.73929888
7413,Thailand,THA,2010,41.2221809,10.52217564
7414,Tajikistan,TJK,2010,33.978994,19.58667751
7415,Turkmenistan,TKM,2010,72.35120124,11.34054256
7416,Latin America & the Caribbean (IDA & IBRD countries),TLA,2010,34.62663516,4.819714524
7417,Timor-Leste,TLS,2010,25.01681237,25.6001682
7418,Middle East & North Africa (IDA & IBRD countries),TMN,2010,22.6990965,9.626399961
7419,Tonga,TON,2010,44.44444444,16.44001952
7420,South Asia (IDA & IBRD),TSA,2010,56.42597825,17.5081347
7421,Sub-Saharan Africa (IDA & IBRD countries),TSS,2010,41.88034806,15.72113699
7422,Trinidad and Tobago,TTO,2010,10.52631579,0.520146105
7423,Tunisia,TUN,2010,64.61122554,6.846074839
7424,Turkey,TUR,2010,50.68929226,8.966928134
7425,Tuvalu,TUV,2010,60.0,26.74814089
7426,Tanzania,TZA,2010,42.27816663,25.58240689
7427,Uganda,UGA,2010,71.14003591,32.30043413
7428,Ukraine,UKR,2010,71.23351516,7.402205098
7429,Upper middle income,UMC,2010,35.38877039,6.872527045
7430,Uruguay,URY,2010,82.46486116,7.202064502
7431,United States,USA,2010,44.49251264,1.042481339
7432,Uzbekistan,UZB,2010,60.17395393,26.92202731
7433,St. Vincent and the Grenadines,VCT,2010,17.94871795,6.089239987
7434,"Venezuela, RB",VEN,2010,24.37503543,5.375265166
7435,Vietnam,VNM,2010,34.70216403,18.37848058
7436,Vanuatu,VUT,2010,15.34044299,19.54274109
7437,World,WLD,2010,36.72134385,3.875443929
7438,Samoa,WSM,2010,14.66431095,10.40911806
7439,"Yemen, Rep.",YEM,2010,44.65973445,8.162181415
7440,South Africa,ZAF,2010,79.87123791,2.107787493
7441,Zambia,ZMB,2010,31.52584781,9.42094611
7442,Zimbabwe,ZWE,2010,41.87669639,9.609863269
7443,Africa Eastern and Southern,AFE,2011,43.1717512,10.06401672
7444,Afghanistan,AFG,2011,58.06757957,23.74366399
7445,Africa Western and Central,AFW,2011,39.34968328,21.17716596
7446,Angola,AGO,2011,42.5660239,5.845680969
7447,Albania,ALB,2011,43.83211679,18.2267896
7448,Arab World,ARB,2011,36.50300298,5.201426078
7449,United Arab Emirates,ARE,2011,5.470290059,0.671910149
7450,Argentina,ARG,2011,54.18260746,6.99873377
7451,Antigua and Barbuda,ATG,2011,20.45454545,1.933181839
7452,Australia,AUS,2011,51.56281322,2.29247802
7453,Austria,AUT,2011,33.39712455,1.401914934
7454,Azerbaijan,AZE,2011,57.69193544,5.075649937
7455,Burundi,BDI,2011,73.32554517,36.704576
7456,Belgium,BEL,2011,44.11162483,0.64803422
7457,Benin,BEN,2011,32.36963462,25.79700083
7458,Burkina Faso,BFA,2011,43.09210526,23.04365045
7459,Bangladesh,BGD,2011,70.12368441,16.80998676
7460,Bulgaria,BGR,2011,46.86809138,4.661476517
7461,Bahrain,BHR,2011,11.2125163,0.290850277
7462,"Bahamas, The",BHS,2011,1.398601399,1.092304713
7463,Bosnia and Herzegovina,BIH,2011,42.01171875,6.757745403
7464,Belarus,BLR,2011,43.73860332,8.001757555
7465,Belize,BLZ,2011,6.882946076,11.65044799
7466,Bermuda,BMU,2011,5.555555556,0.312941026
7467,Bolivia,BOL,2011,34.66906674,9.769585879
7468,Brazil,BRA,2011,27.82377419,4.342034128
7469,Brunei Darussalam,BRN,2011,2.542694497,0.575033258
7470,Bhutan,BTN,2011,13.63171288,14.29555259
7471,Botswana,BWA,2011,45.74665184,2.51091768
7472,Central African Republic,CAF,2011,8.154354875,37.56902278
7473,Canada,CAN,2011,6.435683541,1.765664466
7474,Central Europe and the Baltics,CEB,2011,47.87165772,3.404624051
7475,Switzerland,CHE,2011,38.7589837,0.670935894
7476,Chile,CHL,2011,21.23513178,3.671206594
7477,China,CHN,2011,56.11691083,9.177653795
7478,Cote d'Ivoire,CIV,2011,64.77987421,18.48667149
7479,Cameroon,CMR,2011,20.62575363,16.69739074
7480,"Congo, Dem. Rep.",COD,2011,11.55686906,20.91707601
7481,"Congo, Rep.",COG,2011,31.02781845,3.983936192
7482,Colombia,COL,2011,37.60342497,6.091696108
7483,Comoros,COM,2011,71.46695325,30.56422084
7484,Cabo Verde,CPV,2011,19.35483871,7.84317609
7485,Costa Rica,CRI,2011,35.62475519,5.599872122
7486,Caribbean small states,CSS,2011,4.95363715,4.029219267
7487,Cuba,CUB,2011,59.96275605,3.604870271
7488,Cayman Islands,CYM,2011,11.25,0.329023759
7489,Cyprus,CYP,2011,12.58658009,2.151281574
7490,Czech Republic,CZE,2011,54.75142413,1.982510992
7491,Germany,DEU,2011,47.96591692,0.910022424
7492,Dominica,DMA,2011,33.33333333,12.50101643
7493,Denmark,DNK,2011,63.39853877,1.31213399
7494,Dominican Republic,DOM,2011,49.61705651,5.636860249
7495,Algeria,DZA,2011,17.37721162,8.11058988
7496,East Asia & Pacific (excluding high income),EAP,2011,48.68611239,10.24366694
7497,Early-demographic dividend,EAR,2011,40.9887563,9.939734522
7498,East Asia & Pacific,EAS,2011,48.78328594,5.726362094
7499,Europe & Central Asia (excluding high income),ECA,2011,28.05774059,5.588258876
7500,Europe & Central Asia,ECS,2011,29.39727786,2.159558011
7501,Ecuador,ECU,2011,29.57843453,9.601116667
7502,"Egypt, Arab Rep.",EGY,2011,3.636546286,13.8691051
7503,Euro area,EMU,2011,44.32516165,1.564109534
7504,Spain,ESP,2011,54.04096983,2.373272994
7505,Estonia,EST,2011,22.3165841,3.679867959
7506,Ethiopia,ETH,2011,32.16873877,41.24996386
7507,European Union,EUU,2011,42.30540727,1.715689597
7508,Fragile and conflict affected situations,FCS,2011,32.82374572,15.16997267
7509,Finland,FIN,2011,7.524433183,2.321235568
7510,Fiji,FJI,2011,23.26217843,9.217715572
7511,France,FRA,2011,52.74081055,1.650287193
7512,Faroe Islands,FRO,2011,2.148997135,14.43944243
7513,"Micronesia, Fed. Sts.",FSM,2011,31.42857143,26.36571736
7514,Gabon,GAB,2011,8.264338107,3.43228978
7515,United Kingdom,GBR,2011,70.94614145,0.690202928
7516,Georgia,GEO,2011,35.14750324,9.131941583
7517,Ghana,GHA,2011,65.14708623,23.66370497
7518,Guinea,GIN,2011,58.19632102,16.06974963
7519,"Gambia, The",GMB,2011,60.77075099,27.20242061
7520,Guinea-Bissau,GNB,2011,26.88527738,45.02245856
7521,Equatorial Guinea,GNQ,2011,10.03023173,1.053502388
7522,Greece,GRC,2011,57.37781226,3.113751654
7523,Grenada,GRD,2011,23.52941176,4.447792516
7524,Greenland,GRL,2011,0.592276769,14.58080363
7525,Guatemala,GTM,2011,36.30664427,11.25874275
7526,Guyana,GUY,2011,5.978562357,25.6836014
7527,High income,HIC,2011,35.95894079,1.41124135
7528,"Hong Kong SAR, China",HKG,2011,5.238095238,0.048799905
7529,Honduras,HND,2011,29.40387881,14.2196558
7530,Heavily indebted poor countries (HIPC),HPC,2011,37.25715524,23.49595386
7531,Croatia,HRV,2011,23.69728377,3.646960033
7532,Haiti,HTI,2011,66.40058055,20.0431189
7533,Hungary,HUN,2011,58.95283331,3.993614387
7534,IBRD only,IBD,2011,36.59055563,7.976598904
7535,IDA & IBRD total,IBT,2011,37.2680936,8.94715763
7536,IDA total,IDA,2011,39.19419586,22.69644364
7537,IDA blend,IDB,2011,44.81788587,22.32444159
7538,Indonesia,IDN,2011,31.18841668,13.51228707
7539,IDA only,IDX,2011,38.00177099,23.05224162
7540,India,IND,2011,60.43004315,17.19197356
7541,Ireland,IRL,2011,66.11990129,1.205685842
7542,"Iran, Islamic Rep.",IRN,2011,28.48338613,5.447267004
7543,Iraq,IRQ,2011,19.68594585,4.563773437
7544,Iceland,ISL,2011,18.68528678,6.600551033
7545,Israel,ISR,2011,23.8909427,1.600361399
7546,Italy,ITA,2011,47.09526076,1.883426278
7547,Jamaica,JAM,2011,40.99722992,5.647286778
7548,Jordan,JOR,2011,11.29308403,3.505003751
7549,Japan,JPN,2011,12.51303155,1.080271763
7550,Kazakhstan,KAZ,2011,80.37504167,4.988974156
7551,Kenya,KEN,2011,48.54693046,18.89471122
7552,Kyrgyz Republic,KGZ,2011,55.31021898,16.56531665
7553,Cambodia,KHM,2011,30.90301382,34.55731403
7554,Kiribati,KIR,2011,41.97530864,25.07363903
7555,St. Kitts and Nevis,KNA,2011,23.07692308,1.365067144
7556,"Korea, Rep.",KOR,2011,18.06873135,2.209199955
7557,Kuwait,KWT,2011,8.557800224,0.438823408
7558,Latin America & Caribbean (excluding high income),LAC,2011,35.44160158,4.895734603
7559,Lao PDR,LAO,2011,9.863518198,20.79125519
7560,Lebanon,LBN,2011,63.63636364,3.804609707
7561,Liberia,LBR,2011,18.08783223,44.30050042
7562,St. Lucia,LCA,2011,17.37704918,2.342026188
7563,Latin America & Caribbean,LCN,2011,34.81045192,4.772768251
7564,Least developed countries: UN classification,LDC,2011,37.40984643,21.43856621
7565,Low income,LIC,2011,38.16103277,25.29453989
7566,Sri Lanka,LKA,2011,43.53372668,8.831663963
7567,Lower middle income,LMC,2011,41.22204877,15.19978523
7568,Low & middle income,LMY,2011,37.41122645,9.19794657
7569,Lesotho,LSO,2011,76.15283267,4.543930319
7570,Late-demographic dividend,LTE,2011,34.57744257,6.736680685
7571,Lithuania,LTU,2011,44.76976099,3.49019426
7572,Luxembourg,LUX,2011,54.02057613,0.25111529
7573,Latvia,LVA,2011,29.19614148,3.687921983
7574,Morocco,MAR,2011,67.45193816,13.11998751
7575,Moldova,MDA,2011,74.94672755,11.38425296
7576,Madagascar,MDG,2011,70.29108191,29.05020576
7577,Maldives,MDV,2011,26.33333333,5.385634654
7578,Middle East & North Africa,MEA,2011,33.18228558,4.523423646
7579,Mexico,MEX,2011,53.02245428,3.088461554
7580,Marshall Islands,MHL,2011,72.22222222,13.26697195
7581,Middle income,MIC,2011,37.26945645,8.924417814
7582,North Macedonia,MKD,2011,44.32989691,9.350992921
7583,Mali,MLI,2011,34.13484785,34.55863058
7584,Malta,MLT,2011,32.28125,0.99191179
7585,Myanmar,MMR,2011,19.22270355,34.50935341
7586,Middle East & North Africa (excluding high income),MNA,2011,22.73499991,8.029541571
7587,Montenegro,MNE,2011,38.14126394,8.072945781
7588,Mongolia,MNG,2011,73.5007338,10.30735682
7589,Mozambique,MOZ,2011,50.7035886,25.75152927
7590,Mauritania,MRT,2011,38.47967401,14.51589474
7591,Mauritius,MUS,2011,43.84236453,3.703647697
7592,Malawi,MWI,2011,59.23843869,28.77238042
7593,Malaysia,MYS,2011,22.92071222,11.45335312
7594,North America,NAC,2011,25.54710788,1.272948
7595,Namibia,NAM,2011,47.13891824,8.113627203
7596,New Caledonia,NCL,2011,10.41028446,1.368228301
7597,Niger,NER,2011,35.1164443,33.64676428
7598,Nigeria,NGA,2011,74.6404976,22.23471099
7599,Nicaragua,NIC,2011,42.13810869,18.88489265
7600,Netherlands,NLD,2011,55.11269276,1.578974074
7601,Norway,NOR,2011,2.735157867,1.344656733
7602,Nepal,NPL,2011,28.78688525,30.73730899
7603,New Zealand,NZL,2011,43.18483916,6.284238939
7604,OECD members,OED,2011,35.15179926,1.612032451
7605,Oman,OMN,2011,4.642326333,1.100416809
7606,Other small states,OSS,2011,38.67902723,2.160926423
7607,Pakistan,PAK,2011,46.61685347,25.12918271
7608,Panama,PAN,2011,30.44121603,3.229235878
7609,Peru,PER,2011,18.83125,7.100110137
7610,Philippines,PHL,2011,41.11748331,14.09573515
7611,Palau,PLW,2011,9.347826087,3.758599693
7612,Papua New Guinea,PNG,2011,2.627743674,19.19971143
7613,Poland,POL,2011,48.26111093,3.085064312
7614,Pre-demographic dividend,PRE,2011,39.74575731,17.68329216
7615,Puerto Rico,PRI,2011,22.04058625,0.792213784
7616,Portugal,PRT,2011,39.84452451,1.834016028
7617,Paraguay,PRY,2011,51.78465643,14.12502044
7618,West Bank and Gaza,PSE,2011,43.10631229,8.342496491
7619,Post-demographic dividend,PST,2011,34.65154088,1.411645024
7620,Qatar,QAT,2011,5.601205857,0.09660604
7621,Romania,ROU,2011,60.74640483,6.253288886
7622,Russian Federation,RUS,2011,13.15843626,3.150725721
7623,Rwanda,RWA,2011,73.62950953,23.85008275
7624,South Asia,SAS,2011,56.59095515,17.83909473
7625,Saudi Arabia,SAU,2011,80.65721104,2.171427783
7626,Sudan,SDN,2011,36.88346881,27.84769347
7627,Senegal,SEN,2011,46.56417182,12.94706104
7628,Singapore,SGP,2011,1.036931818,0.034664521
7629,Sierra Leone,SLE,2011,55.66126351,54.59346587
7630,El Salvador,SLV,2011,69.86583012,7.330191907
7631,Serbia,SRB,2011,40.34072719,7.44515092
7632,Sub-Saharan Africa (excluding high income),SSA,2011,41.723044,14.70052363
7633,South Sudan,SSD,2011,45.14901071,4.676936817
7634,Sub-Saharan Africa,SSF,2011,41.72230227,14.69228603
7635,Small states,SST,2011,32.57466192,2.667011182
7636,Sao Tome and Principe,STP,2011,45.83333333,11.30013216
7637,Suriname,SUR,2011,0.512820513,8.732355383
7638,Slovak Republic,SVK,2011,40.12851439,1.885069616
7639,Slovenia,SVN,2011,30.80561898,2.142605668
7640,Sweden,SWE,2011,7.47185261,1.670482483
7641,Eswatini,SWZ,2011,71.04651163,9.71988392
7642,Seychelles,SYC,2011,3.260869565,2.221376932
7643,Syrian Arab Republic,SYR,2011,75.77737842,20.64690474
7644,Turks and Caicos Islands,TCA,2011,1.052631579,0.64303884
7645,Chad,TCD,2011,39.17963787,51.19620013
7646,East Asia & Pacific (IDA & IBRD countries),TEA,2011,48.88942587,10.22540504
7647,Europe & Central Asia (IDA & IBRD countries),TEC,2011,28.31641134,5.263510096
7648,Togo,TGO,2011,67.38371024,29.87507362
7649,Thailand,THA,2011,41.2221809,11.59179178
7650,Tajikistan,TJK,2011,33.95827379,23.83550984
7651,Turkmenistan,TKM,2011,72.00646905,8.884354558
7652,Latin America & the Caribbean (IDA & IBRD countries),TLA,2011,34.70043857,4.876492056
7653,Timor-Leste,TLS,2011,25.08406187,22.16409738
7654,Middle East & North Africa (IDA & IBRD countries),TMN,2011,22.72079822,8.027292257
7655,Tonga,TON,2011,44.44444444,17.04949501
7656,South Asia (IDA & IBRD),TSA,2011,56.59095515,17.83909473
7657,Sub-Saharan Africa (IDA & IBRD countries),TSS,2011,41.72230227,14.69228603
7658,Trinidad and Tobago,TTO,2011,10.52631579,0.45654257
7659,Tunisia,TUN,2011,64.83007209,7.576717217
7660,Turkey,TUR,2011,49.69530814,8.173956265
7661,Tuvalu,TUV,2011,60.0,26.14898045
7662,Tanzania,TZA,2011,43.23775119,24.97686445
7663,Uganda,UGA,2011,71.63873928,28.69736875
7664,Ukraine,UKR,2011,71.25768142,8.150221839
7665,Upper middle income,UMC,2011,35.38672611,6.842230432
7666,Uruguay,URY,2011,82.996229,8.829161994
7667,United States,USA,2011,44.27875838,1.216487537
7668,Uzbekistan,UZB,2011,59.74847203,29.6985781
7669,St. Vincent and the Grenadines,VCT,2011,17.94871795,6.354249404
7670,"Venezuela, RB",VEN,2011,24.37503543,5.012930064
7671,Vietnam,VNM,2011,34.72957719,19.56775113
7672,Vanuatu,VUT,2011,15.34044299,20.85915391
7673,World,WLD,2011,36.93198458,3.987533157
7674,Samoa,WSM,2011,16.96113074,8.840038926
7675,"Yemen, Rep.",YEM,2011,44.41919048,8.533169223
7676,South Africa,ZAF,2011,79.44505354,2.043893086
7677,Zambia,ZMB,2011,31.79488559,9.648057822
7678,Zimbabwe,ZWE,2011,42.39369265,8.665865173
7679,Africa Eastern and Southern,AFE,2012,43.62191273,10.80962359
7680,Afghanistan,AFG,2012,58.06757957,24.39087363
7681,Africa Western and Central,AFW,2012,39.51496057,21.08040118
7682,Angola,AGO,2012,43.0112489,6.069630075
7683,Albania,ALB,2012,43.84306569,18.76680189
7684,Arab World,ARB,2012,36.52596216,4.596104953
7685,United Arab Emirates,ARE,2012,5.304139679,0.638882185
7686,Argentina,ARG,2012,54.53814645,5.781744207
7687,Armenia,ARM,2012,59.11485774,17.91268195
7688,Antigua and Barbuda,ATG,2012,20.45454545,1.898847481
7689,Australia,AUS,2012,50.38543145,2.268096365
7690,Austria,AUT,2012,33.13225283,1.34855139
7691,Azerbaijan,AZE,2012,57.68709623,5.139769508
7692,Burundi,BDI,2012,75.27258567,35.4205377
7693,Belgium,BEL,2012,43.98943197,0.781226735
7694,Benin,BEN,2012,33.25647393,25.76897583
7695,Burkina Faso,BFA,2012,44.2251462,23.75600502
7696,Bangladesh,BGD,2012,70.06222632,16.17756317
7697,Bulgaria,BGR,2012,47.19049374,4.429975085
7698,Bahrain,BHR,2012,11.16883117,0.275737043
7699,"Bahamas, The",BHS,2012,1.398601399,1.072711161
7700,Bosnia and Herzegovina,BIH,2012,42.109375,6.137671378
7701,Belarus,BLR,2012,43.34926815,8.131052249
7702,Belize,BLZ,2012,7.014467339,13.42559162
7703,Bermuda,BMU,2012,5.555555556,0.281396535
7704,Bolivia,BOL,2012,34.75583864,9.812161889
7705,Brazil,BRA,2012,27.91001347,4.168328224
7706,Brunei Darussalam,BRN,2012,2.542694497,0.655398677
7707,Bhutan,BTN,2012,13.63171288,13.9639785
7708,Botswana,BWA,2012,45.67783601,2.69526989
7709,Central African Republic,CAF,2012,8.154354875,36.81416647
7710,Canada,CAN,2012,6.443636169,1.811345744
7711,Central Europe and the Baltics,CEB,2012,47.51576022,3.154174215
7712,Switzerland,CHE,2012,38.68559571,0.629370356
7713,Chile,CHL,2012,21.18940409,3.304780976
7714,China,CHN,2012,56.10782831,9.11371387
7715,Cote d'Ivoire,CIV,2012,65.09433962,16.37514988
7716,Cameroon,CMR,2012,20.62575363,16.65724017
7717,"Congo, Dem. Rep.",COD,2012,13.57535123,20.44106071
7718,"Congo, Rep.",COG,2012,31.04538799,3.798774923
7719,Colombia,COL,2012,38.41153673,5.582687054
7720,Comoros,COM,2012,71.46695325,30.17296341
7721,Cabo Verde,CPV,2012,20.84367246,8.446544468
7722,Costa Rica,CRI,2012,35.48766157,5.130841914
7723,Caribbean small states,CSS,2012,4.970655798,4.241153604
7724,Cuba,CUB,2012,60.06244784,3.850097756
7725,Cayman Islands,CYM,2012,11.25,0.330634393
7726,Cyprus,CYP,2012,12.65151515,2.006895095
7727,Czech Republic,CZE,2012,54.70672019,2.251185645
7728,Germany,DEU,2012,47.81086819,0.847918814
7729,Dominica,DMA,2012,33.33333333,12.01960082
7730,Denmark,DNK,2012,65.6,1.65472753
7731,Dominican Republic,DOM,2012,48.68557235,5.401093851
7732,Algeria,DZA,2012,17.38149,8.770686355
7733,East Asia & Pacific (excluding high income),EAP,2012,48.75674666,10.04253349
7734,Early-demographic dividend,EAR,2012,41.01820397,9.660764154
7735,East Asia & Pacific,EAS,2012,48.45254935,5.815180795
7736,Europe & Central Asia (excluding high income),ECA,2012,28.04767209,5.193652023
7737,Europe & Central Asia,ECS,2012,29.36841351,2.133072399
7738,Ecuador,ECU,2012,30.22588178,8.642412749
7739,"Egypt, Arab Rep.",EGY,2012,3.712893666,11.27276527
7740,Euro area,EMU,2012,44.17575173,1.564095511
7741,Spain,ESP,2012,53.86137822,2.408304149
7742,Estonia,EST,2012,22.55012975,3.315463209
7743,Ethiopia,ETH,2012,32.31287375,44.33094275
7744,European Union,EUU,2012,42.12809865,1.695561217
7745,Fragile and conflict affected situations,FCS,2012,33.12220539,14.45444643
7746,Finland,FIN,2012,7.519497186,2.314499321
7747,Fiji,FJI,2012,23.26217843,9.675778707
7748,France,FRA,2012,52.67908181,1.631795037
7749,Faroe Islands,FRO,2012,2.148997135,12.48942131
7750,"Micronesia, Fed. Sts.",FSM,2012,31.42857143,28.10718576
7751,Gabon,GAB,2012,8.310451353,3.353697777
7752,United Kingdom,GBR,2012,71.02054313,0.637404835
7753,Georgia,GEO,2012,35.0410131,8.175617854
7754,Ghana,GHA,2012,65.20201283,22.13115469
7755,Guinea,GIN,2012,58.6032883,16.83167319
7756,"Gambia, The",GMB,2012,59.7826087,27.39357146
7757,Guinea-Bissau,GNB,2012,27.18556188,46.89249801
7758,Equatorial Guinea,GNQ,2012,10.12477718,1.055657092
7759,Greece,GRC,2012,56.50116369,3.441068646
7760,Grenada,GRD,2012,23.52941176,4.832211185
7761,Greenland,GRL,2012,0.593007675,16.1929018
7762,Guatemala,GTM,2012,35.54647256,10.72274975
7763,Guyana,GUY,2012,6.037947676,25.4400079
7764,High income,HIC,2012,35.61526377,1.377798457
7765,"Hong Kong SAR, China",HKG,2012,4.857142857,0.054686683
7766,Honduras,HND,2012,29.67199929,13.56629403
7767,Heavily indebted poor countries (HIPC),HPC,2012,37.65649082,24.11476711
7768,Croatia,HRV,2012,23.78484632,3.303683982
7769,Haiti,HTI,2012,64.22351234,19.46990359
7770,Hungary,HUN,2012,58.96387938,3.88978875
7771,IBRD only,IBD,2012,36.6397427,7.826008323
7772,IDA & IBRD total,IBT,2012,37.38452638,8.790203312
