,Country Name,Country Code,year,totalNaturalResourcesRents,grossSavings,imports,exports
5013,Bulgaria,BGR,2016,0.535016679,23.83131073,1.267616139,1.211182815
5014,Bahrain,BHR,2016,3.194381525,24.94614429,0.835064072,0.082420506
5015,"Bahamas, The",BHS,2016,0.01728157,22.65700967,2.014269244,0.803971475
5016,Bosnia and Herzegovina,BIH,2016,1.061191162,12.78931368,1.542723287,7.07554568
5017,Belarus,BLR,2016,1.273324545,26.40313153,1.376444432,2.396662293
5018,Belize,BLZ,2016,1.048132666,10.49710067,1.673732914,2.183983547
5019,Bermuda,BMU,2016,0.0,39.31975329,0.722676906,0.015281238
5020,Bolivia,BOL,2016,3.324658637,15.42005143,0.608768094,0.5362668
5021,Brazil,BRA,2016,2.421926728,13.42175304,1.248035053,4.959097001
5022,Barbados,BRB,2016,0.137143974,5.355404123,1.141192445,0.190532805
5023,Brunei Darussalam,BRN,2016,15.11846515,56.41246576,0.164749275,0.034845595
5024,Botswana,BWA,2016,0.721377064,39.88956083,0.670844794,0.077986483
5025,Canada,CAN,2016,0.785263944,19.14645457,0.921041252,4.766705298
5026,Central Europe and the Baltics,CEB,2016,0.533709099,21.99010573,1.529056325,1.581129207
5027,Switzerland,CHE,2016,0.01120066,34.57164985,0.562893981,0.158033863
5028,Chile,CHL,2016,3.192543418,20.21247701,0.67595099,7.219481113
5029,China,CHN,2016,1.047272542,44.38066737,3.779337405,0.441975763
5030,Cote d'Ivoire,CIV,2016,3.414167002,20.30702728,0.592362499,7.602372474
5031,Cameroon,CMR,2016,5.663604618,16.45471331,1.778351439,30.02891708
5032,"Congo, Dem. Rep.",COD,2016,20.58803642,15.53612151,1.892036961,0.765880145
5033,"Congo, Rep.",COG,2016,17.83826133,24.38165169,0.184503741,1.904922038
5034,Colombia,COL,2016,2.970495276,17.50645245,0.931429538,4.681782757
5035,Comoros,COM,2016,2.514069815,8.195824141,1.027143392,0.012777819
5036,Costa Rica,CRI,2016,1.25248215,15.88073711,1.121872768,2.239566572
5037,Cyprus,CYP,2016,0.001217019,13.23700152,0.609472883,1.145050587
5038,Czech Republic,CZE,2016,0.317141676,26.3493691,1.242632359,1.30375274
5039,Germany,DEU,2016,0.06541009,28.52574734,1.429705919,0.79463227
5040,Denmark,DNK,2016,0.362658816,29.54503371,2.616596022,2.827297878
5041,Dominican Republic,DOM,2016,1.281943514,21.58771662,1.162935035,0.75116511
5042,Algeria,DZA,2016,12.03248247,37.38332505,1.421907662,0.035067563
5043,East Asia & Pacific (excluding high income),EAP,2016,1.343636839,41.84020824,3.216528319,1.110625028
5044,Early-demographic dividend,EAR,2016,3.83401317,25.33371178,1.5766287,1.23420496
5045,East Asia & Pacific,EAS,2016,1.043529069,36.77037819,2.200159113,1.098597197
5046,Europe & Central Asia (excluding high income),ECA,2016,5.023410012,24.30442387,1.652266243,1.754089752
5047,Europe & Central Asia,ECS,2016,0.926900015,23.29274663,1.453719927,1.387375281
5048,Ecuador,ECU,2016,3.716564157,25.89152346,0.962848701,6.024679613
5049,"Egypt, Arab Rep.",EGY,2016,3.06112559,9.710041522,2.584399184,2.308605378
5050,Euro area,EMU,2016,0.084258436,24.21108404,1.516246382,1.410535344
5051,Spain,ESP,2016,0.042778209,21.93141222,1.227896818,1.059205828
5052,Estonia,EST,2016,1.084081014,27.25602235,2.613727128,6.217636421
5053,Ethiopia,ETH,2016,11.23162848,30.95321917,0.409936552,1.203653478
5054,European Union,EUU,2016,0.136009192,24.27639411,1.516829827,1.489397083
5055,Finland,FIN,2016,0.431756888,21.28328741,2.062856999,7.548800835
5056,Fiji,FJI,2016,1.100627511,19.98284144,1.074281433,7.042280949
5057,France,FRA,2016,0.041454857,22.00607565,1.160155499,0.947032112
5058,United Kingdom,GBR,2016,0.281569187,12.48165736,1.16947697,0.592020672
5059,Georgia,GEO,2016,0.595585186,17.69742034,0.761389886,1.29656042
5060,Ghana,GHA,2016,8.888249231,18.89210671,1.105278662,4.983552683
5061,Guinea,GIN,2016,18.10722009,-1.219425559,0.380159248,1.757976638
5062,"Gambia, The",GMB,2016,6.56372737,19.91290125,1.029906554,12.05410477
5063,Greece,GRC,2016,0.088465474,10.56993671,1.035272298,1.914993903
5064,Guatemala,GTM,2016,2.024411252,14.82388621,1.51431891,2.707455012
5065,High income,HIC,2016,0.850877458,22.77475221,1.183503801,1.509310724
5066,"Hong Kong SAR, China",HKG,2016,0.00121753,25.46327216,0.218939316,0.593615327
5067,Honduras,HND,2016,2.01538064,20.5495415,1.296070552,1.521127073
5068,Heavily indebted poor countries (HIPC),HPC,2016,8.506604178,21.84908169,1.075337479,5.253487769
5069,Croatia,HRV,2016,0.534789281,21.95008472,1.242626129,5.192653588
5070,Hungary,HUN,2016,0.229563621,25.73260324,1.190968826,0.647334467
5071,IBRD only,IBD,2016,2.485380714,31.96854837,2.320442275,1.409456542
5072,IDA & IBRD total,IBT,2016,2.659285901,31.22052404,2.271680678,1.492064806
5073,IDA total,IDA,2016,4.969973854,20.9038712,1.498495429,3.708206074
5074,IDA blend,IDB,2016,3.950573197,16.22735651,1.91588275,2.664240577
5075,Indonesia,IDN,2016,2.626529135,29.92276833,3.097108927,4.820248664
5076,IDA only,IDX,2016,5.938350043,26.04624378,1.208517925,4.613631768
5077,India,IND,2016,1.729645283,30.83057551,2.049439683,1.5373233
5078,Ireland,IRL,2016,0.070543258,33.56006155,0.585297307,0.509299143
5079,Iceland,ISL,2016,0.000276067,22.57342297,0.990702304,0.979451099
5080,Israel,ISR,2016,0.163437957,24.78994456,0.939985845,0.686912508
5081,Italy,ITA,2016,0.048940865,20.15677464,2.231931897,0.721962458
5082,Jamaica,JAM,2016,1.220533261,21.20679961,1.151225945,0.289618576
5083,Jordan,JOR,2016,1.1228606,14.60613673,1.159143946,0.372978244
5084,Japan,JPN,2016,0.027082357,28.72724161,1.82638082,0.73858147
5085,Kazakhstan,KAZ,2016,11.50062282,23.90119602,0.615186159,0.297436473
5086,Kenya,KEN,2016,2.868836932,13.95540796,1.638021729,11.73799067
5087,Kyrgyz Republic,KGZ,2016,5.642579537,22.45503053,1.905932212,1.744828461
5088,Cambodia,KHM,2016,1.848763039,20.33089898,2.060954119,2.039285631
5089,Kiribati,KIR,2016,0.082690196,46.66257807,1.275342929,2.275139845
5090,"Korea, Rep.",KOR,2016,0.018799025,36.78533622,1.58204759,0.856372829
5091,Kuwait,KWT,2016,32.10488991,25.45416411,0.496982212,0.115911089
5092,Latin America & Caribbean (excluding high income),LAC,2016,2.166396006,17.08330859,1.018828621,1.904438473
5093,Lao PDR,LAO,2016,4.385177722,17.63879617,0.296841315,3.106615446
5094,Lebanon,LBN,2016,0.001371395,1.645329494,1.132350409,0.402793951
5095,Latin America & Caribbean,LCN,2016,2.165300785,17.24772621,1.006570503,2.391353419
5096,Sri Lanka,LKA,2016,0.129035432,25.7306893,2.141112159,2.658034957
5097,Lower middle income,LMC,2016,3.529288996,26.39839237,2.032014635,2.226297772
5098,Low & middle income,LMY,2016,2.684375871,31.58563991,2.319191745,1.407553956
5099,Lesotho,LSO,2016,7.083943898,19.43081723,2.358896036,5.815119735
5100,Late-demographic dividend,LTE,2016,2.531939172,34.88530682,2.411936158,1.291677805
5101,Lithuania,LTU,2016,0.3484224,18.1344216,2.558329617,3.027861586
5102,Luxembourg,LUX,2016,0.010678412,19.5744979,2.03346514,1.967437686
5103,Latvia,LVA,2016,1.011051818,22.76937247,2.560096964,11.01671604
5104,"Macao SAR, China",MAC,2016,0.000776325,48.35777744,0.304262217,0.114894911
5105,Morocco,MAR,2016,2.155462547,28.25089189,1.549926095,0.945950778
5106,Moldova,MDA,2016,0.268938639,18.410413,1.460142771,0.83576326
5107,Madagascar,MDG,2016,8.775705333,16.01651369,3.39274275,2.158592917
5108,Middle East & North Africa,MEA,2016,12.61655671,25.16477799,0.931873108,0.208345515
5109,Mexico,MEX,2016,1.938478679,22.29923215,0.942381998,0.239182671
5110,Middle income,MIC,2016,2.582721483,31.6892881,2.331703808,1.39191224
5111,North Macedonia,MKD,2016,0.849102083,30.03434372,0.868959319,0.57261296
5112,Mali,MLI,2016,8.930970101,16.72367969,0.455216605,10.03420065
5113,Malta,MLT,2016,0.0,24.89867202,0.222271277,0.128513687
5114,Myanmar,MMR,2016,5.808105799,25.30355153,0.353615057,2.459928521
5115,Montenegro,MNE,2016,0.820769566,9.865240576,0.594565218,10.09969842
5116,Mongolia,MNG,2016,10.12097766,16.97609327,0.410541081,5.857352726
5117,Mozambique,MOZ,2016,16.43751277,10.23092099,1.529040163,1.567733095
5118,Mauritania,MRT,2016,7.143071503,27.97779547,0.323620597,0.023948126
5119,Mauritius,MUS,2016,0.003784945,16.4670781,2.192611586,0.413334261
5120,Malaysia,MYS,2016,5.086294753,28.38499868,1.717206663,1.936988491
5121,North America,NAC,2016,0.338814539,18.96765044,0.955799864,2.823532816
5122,Namibia,NAM,2016,2.617549571,6.044458962,0.622044554,1.228603031
5123,Niger,NER,2016,9.550652553,21.30422746,0.983428321,1.073496634
5124,Nigeria,NGA,2016,4.809838365,15.84585735,0.818804164,0.160180404
5125,Nicaragua,NIC,2016,2.42317909,22.51098648,0.997900596,0.730226763
5126,Netherlands,NLD,2016,0.256004438,28.54830955,1.690309137,3.09632574
5127,Norway,NOR,2016,4.123469193,32.56595909,1.337973738,0.880938635
5128,Nepal,NPL,2016,1.193463813,35.30509599,1.629176604,3.306883546
5129,New Zealand,NZL,2016,1.172152779,20.55864236,0.854510613,12.41748523
5130,OECD members,OED,2016,0.417415381,22.2965504,1.312084829,1.628545702
5131,Oman,OMN,2016,19.76598514,19.38553675,0.457505641,0.023882841
5132,Other small states,OSS,2016,8.65702108,34.27007084,1.005376714,0.831487747
5133,Pakistan,PAK,2016,0.878400179,14.95008686,3.825212885,1.020758669
5134,Panama,PAN,2016,0.126434787,29.71278143,0.04141208,0.411667088
5135,Peru,PER,2016,4.42015576,19.75341276,1.117119811,1.012471036
5136,Philippines,PHL,2016,0.617305579,35.05477831,0.683389192,0.83695681
5137,Poland,POL,2016,0.690835689,19.19494575,1.624505516,1.270431785
5138,Pre-demographic dividend,PRE,2016,10.50813712,19.79236255,1.076204449,2.570624594
5139,Portugal,PRT,2016,0.14300662,16.3259061,1.935175127,2.362971603
5140,Paraguay,PRY,2016,1.818461379,24.48929849,0.826634083,1.53862039
5141,West Bank and Gaza,PSE,2016,0.0,11.47746088,0.575909228,0.721675379
5142,Pacific island small states,PSS,2016,2.77543429,21.64281598,1.188725325,24.55213418
5143,Post-demographic dividend,PST,2016,0.353628387,22.43194717,1.221726311,1.584097956
5144,Qatar,QAT,2016,15.27971289,43.97919475,0.48136594,0.004591791
5145,Romania,ROU,2016,0.661252303,21.82973473,1.689709374,1.30392477
5146,Russian Federation,RUS,2016,8.609495518,25.01341253,1.115364727,2.511782983
5147,Rwanda,RWA,2016,5.973672412,10.74614115,1.454152353,2.88368954
5148,South Asia,SAS,2016,1.506603605,29.64516279,2.216850953,1.570942209
5149,Saudi Arabia,SAU,2016,19.87896068,27.23568342,0.729775625,0.054466859
5150,Senegal,SEN,2016,3.97649643,21.15482407,1.839767351,1.945599974
5151,Singapore,SGP,2016,0.000423974,44.46596769,0.462618421,0.541761965
5152,Solomon Islands,SLB,2016,14.35352856,12.56970014,0.932771645,68.23917099
5153,Sierra Leone,SLE,2016,14.67364453,-13.48086111,4.300067062,1.221691519
5154,El Salvador,SLV,2016,1.022170053,13.69014805,1.997848908,0.785996263
5155,Sub-Saharan Africa (excluding high income),SSA,2016,6.600047504,18.32717509,1.020443042,3.070133476
5156,Sub-Saharan Africa,SSF,2016,6.594075709,18.32384575,1.01960519,3.065405635
5157,Small states,SST,2016,7.737738046,32.81747112,1.036611384,1.081963089
5158,Slovak Republic,SVK,2016,0.269081281,21.61955771,0.974751849,0.865791026
5159,Slovenia,SVN,2016,0.27230744,23.45569394,2.723460845,2.16817723
5160,Sweden,SWE,2016,0.325308231,27.10118293,1.202498781,3.810553924
5161,Eswatini,SWZ,2016,4.498302418,19.14625175,1.630135399,5.427826761
5162,Seychelles,SYC,2016,0.10352312,14.12502016,0.725935053,0.000477676
5163,East Asia & Pacific (IDA & IBRD countries),TEA,2016,1.343687288,41.84020824,3.216402282,1.110624392
5164,Europe & Central Asia (IDA & IBRD countries),TEC,2016,4.369562598,23.65049912,1.636385832,1.698776027
5165,Togo,TGO,2016,12.10296703,14.73046956,1.194770128,9.471707604
5166,Thailand,THA,2016,1.595243156,30.07650524,1.640667355,3.862982262
5167,Tajikistan,TJK,2016,3.666762275,32.30533716,3.00078336,14.78874815
5168,Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,2.260081199,17.24685115,1.004127685,2.394418058
5169,South Asia (IDA & IBRD),TSA,2016,1.506603605,29.64516279,2.216850953,1.570942209
5170,Sub-Saharan Africa (IDA & IBRD countries),TSS,2016,6.594075709,18.32384575,1.01960519,3.065405635
5171,Tunisia,TUN,2016,2.025983986,11.15265757,2.01425883,0.714901398
5172,Turkey,TUR,2016,0.19968534,24.98018311,2.501088082,0.510556455
5173,Tanzania,TZA,2016,5.627180223,27.99362043,1.269201966,3.494841727
5174,Uganda,UGA,2016,12.79539323,24.19463628,2.00049669,4.465812269
5175,Ukraine,UKR,2016,2.397633065,19.73208009,1.243396023,2.1062721
5176,Upper middle income,UMC,2016,2.261011916,33.27656203,2.44162696,1.18297865
5177,Uruguay,URY,2016,1.881746238,18.2638238,1.725520819,14.35321911
5178,United States,USA,2016,0.302547171,18.94358315,0.962351172,2.2932691
5179,Vietnam,VNM,2016,3.355316244,21.94791433,2.862361932,1.964821489
5180,World,WLD,2016,1.500235511,25.86641095,1.542089552,1.475026371
5181,South Africa,ZAF,2016,3.504943762,14.28790882,1.000100719,2.46511366
5182,Zambia,ZMB,2016,11.680386,30.44015508,0.681082873,1.488441379
5183,Zimbabwe,ZWE,2016,4.473632275,5.499057516,0.326427657,2.880591745
5184,Aruba,ABW,2017,0.002860261,14.15303855,0.297863276,0.079260797
5185,Africa Eastern and Southern,AFE,2017,7.570296921,19.97318407,1.100754995,2.166799897
5186,Africa Western and Central,AFW,2017,9.516129334,17.9552375,0.892111252,4.183510184
5187,Angola,AGO,2017,16.45241141,23.35194559,1.061292278,0.26274384
5188,Albania,ALB,2017,1.357555735,16.52936416,0.9041165,0.489922364
5189,Arab World,ARB,2017,17.92452739,28.5413076,0.804473592,0.162947185
5190,Argentina,ARG,2017,1.126360021,13.07666717,0.880018001,1.105947009
5191,Armenia,ARM,2017,0.245915928,16.89533246,1.13361517,0.556840163
5192,Antigua and Barbuda,ATG,2017,0.0,15.24942014,1.544598264,1.957664973
5193,Australia,AUS,2017,5.056164952,21.80423664,0.68429229,2.990205316
5194,Austria,AUT,2017,0.127273078,26.34263296,1.93979869,1.516522013
5195,Azerbaijan,AZE,2017,21.08009595,29.02575368,1.697924988,0.295942682
5196,Burundi,BDI,2017,15.98238145,7.246351055,1.811834957,0.267791381
5197,Belgium,BEL,2017,0.016587447,25.15490744,1.135014973,1.183650561
5198,Benin,BEN,2017,4.136675463,17.39915475,0.801161433,54.4213163
5199,Burkina Faso,BFA,2017,12.38951813,14.77021264,0.437936717,13.07901512
5200,Bulgaria,BGR,2017,0.760250118,25.1179777,1.260479463,1.213623296
5201,Bahrain,BHR,2017,3.384925052,28.8557475,0.69392142,0.085622879
5202,"Bahamas, The",BHS,2017,0.017470648,15.48855631,2.021271232,0.598364611
5203,Bosnia and Herzegovina,BIH,2017,1.273524233,14.69365656,1.106038801,5.649666416
5204,Belarus,BLR,2017,1.572906632,28.01703764,1.797988913,2.419302478
5205,Belize,BLZ,2017,1.345042056,11.98812684,1.856837098,1.654401417
5206,Bermuda,BMU,2017,0.0,40.48283833,0.612947737,0.007809462
5207,Bolivia,BOL,2017,5.717104975,16.05702878,0.604751635,0.488909901
5208,Brazil,BRA,2017,2.858329731,13.5777697,1.206449981,4.73548584
5209,Brunei Darussalam,BRN,2017,17.52815663,55.33645511,0.157413443,0.038236069
5210,Botswana,BWA,2017,0.800948896,40.5941269,0.922270332,0.083487739
5211,Canada,CAN,2017,1.270056559,19.84528099,0.850565137,4.557507219
5212,Central Europe and the Baltics,CEB,2017,0.663735708,22.26080827,1.485461845,1.511139006
5213,Switzerland,CHE,2017,0.009808545,32.77067368,0.571638902,0.148877255
5214,Chile,CHL,2017,5.324970373,18.87566679,0.662852896,6.829231771
5215,China,CHN,2017,1.332432187,44.90504689,3.938644601,0.417099068
5216,Cote d'Ivoire,CIV,2017,3.615023601,17.44168053,0.582782723,9.051905372
5217,Cameroon,CMR,2017,6.705005964,16.2917061,1.695539914,21.3291631
5218,"Congo, Dem. Rep.",COD,2017,24.79996132,21.73739585,1.90369144,0.5250368
5219,Colombia,COL,2017,3.847870649,16.98576351,0.951666087,3.930541001
5220,Comoros,COM,2017,2.380138404,11.46216377,0.753268185,0.013594767
5221,Cabo Verde,CPV,2017,0.711996309,30.55940444,1.457537588,1.8e-05
5222,Costa Rica,CRI,2017,1.171145398,14.24795116,1.128906475,2.10408209
5223,Cyprus,CYP,2017,0.005450672,15.65968715,0.496811286,0.984582578
5224,Czech Republic,CZE,2017,0.36831707,27.27576794,1.182366658,1.289777071
5225,Germany,DEU,2017,0.068516309,28.88297887,1.357626093,0.734510666
5226,Denmark,DNK,2017,0.511575585,30.06155369,2.607325823,2.944484503
5227,Dominican Republic,DOM,2017,1.035506531,22.00691077,1.559395843,0.702322323
5228,Algeria,DZA,2017,14.30879578,38.72606851,1.064179386,0.050556508
5229,East Asia & Pacific (excluding high income),EAP,2017,1.669968225,42.43183994,3.371217176,1.236057646
5230,Early-demographic dividend,EAR,2017,4.70799362,26.0959794,1.548641743,1.317578428
5231,East Asia & Pacific,EAS,2017,1.328073517,37.35686395,2.243988067,1.125126513
5232,Europe & Central Asia (excluding high income),ECA,2017,6.727217805,25.1917125,1.656894285,1.707384041
5233,Europe & Central Asia,ECS,2017,1.29814908,24.09101044,1.394466175,1.329829524
5234,Ecuador,ECU,2017,5.442679387,25.70566041,0.975612221,5.300560199
5235,"Egypt, Arab Rep.",EGY,2017,5.458673242,10.35531343,2.877214346,1.77962389
5236,Euro area,EMU,2017,0.096747312,24.85255034,1.427357631,1.341865881
5237,Spain,ESP,2017,0.053003049,22.18796193,1.160429471,1.06457647
5238,Estonia,EST,2017,1.350911596,28.89247488,2.680952022,6.635168375
5239,Ethiopia,ETH,2017,9.912046278,30.59002279,0.590425868,1.703640174
5240,European Union,EUU,2017,0.164417793,24.90278895,1.43583451,1.425673871
5241,Finland,FIN,2017,0.432872548,23.20276998,1.865281668,7.434357784
5242,Fiji,FJI,2017,1.248243452,18.21330047,0.490259209,2.368932514
5243,France,FRA,2017,0.036423154,22.75294457,1.133737785,0.970317568
5244,United Kingdom,GBR,2017,0.425017066,14.59853153,1.186194255,0.544383239
5245,Georgia,GEO,2017,0.492220986,19.24601833,0.778939852,0.977551412
5246,Ghana,GHA,2017,10.98748959,16.88789727,0.928617438,1.579617772
5247,"Gambia, The",GMB,2017,6.669622116,18.68342554,0.592311384,15.03083732
5248,Greece,GRC,2017,0.103263241,9.673807539,0.990267562,1.897948181
5249,Guatemala,GTM,2017,1.516857142,14.78427734,1.500223194,3.236701913
5250,High income,HIC,2017,1.107431161,23.50112719,1.131481533,1.444952195
5251,"Hong Kong SAR, China",HKG,2017,0.001336931,26.65245359,0.161242222,0.108608164
5252,Honduras,HND,2017,1.745182966,23.29946547,1.412328804,1.246312643
5253,Heavily indebted poor countries (HIPC),HPC,2017,9.373245573,22.97620192,1.079276649,4.777759798
5254,Croatia,HRV,2017,0.718068954,24.12561459,1.207026679,4.51043956
5255,Hungary,HUN,2017,0.297285855,24.70852872,1.201935892,0.6316478
5256,IBRD only,IBD,2017,3.185752674,32.51131108,2.362922938,1.451062152
5257,IDA & IBRD total,IBT,2017,3.379975047,31.79180719,2.312691721,1.534053089
5258,IDA total,IDA,2017,6.137294081,21.71618104,1.557543299,3.654619158
5259,IDA blend,IDB,2017,5.925541433,17.50666873,2.012084322,2.803449984
5260,Indonesia,IDN,2017,3.096569825,30.87836344,3.234542126,6.016753811
5261,IDA only,IDX,2017,6.320052327,26.34318982,1.222639078,4.478194907
5262,India,IND,2017,1.962666427,31.7067543,1.791047767,1.514842546
5263,Ireland,IRL,2017,0.123243765,34.40652511,0.547281942,0.411812222
5264,Iceland,ISL,2017,0.000218677,22.38926933,0.972297018,0.819691635
5265,Israel,ISR,2017,0.150501061,24.73232803,0.964448509,0.689357364
5266,Italy,ITA,2017,0.068196967,20.60996983,1.942749369,0.692311636
5267,Jamaica,JAM,2017,1.349621725,21.55970716,1.12706008,0.247130235
5268,Jordan,JOR,2017,0.869333532,10.82329523,1.06068544,0.433990991
5269,Japan,JPN,2017,0.037551762,29.28964909,1.718493225,0.72810887
5270,Kazakhstan,KAZ,2017,15.67451643,25.93409227,0.630264553,0.314881762
5271,Kenya,KEN,2017,2.411873633,13.34082062,1.321012858,13.78110466
5272,Kyrgyz Republic,KGZ,2017,8.757812283,26.66968755,0.50633032,1.958491011
5273,Cambodia,KHM,2017,1.939723525,23.15869167,2.662232804,2.859660611
5274,Kiribati,KIR,2017,0.093406453,68.39285822,4.064291512,0.590710492
5275,"Korea, Rep.",KOR,2017,0.022206689,37.01428256,1.410101021,0.928673476
5276,Kuwait,KWT,2017,36.60371131,35.49399819,0.494539773,0.065835548
5277,Latin America & Caribbean (excluding high income),LAC,2017,2.654662691,17.19720235,1.014021201,1.790942767
5278,Lebanon,LBN,2017,0.001983867,-1.294947764,0.141393628,0.104074274
5279,Latin America & Caribbean,LCN,2017,2.731236692,17.26214401,1.000073875,2.262140937
5280,Least developed countries: UN classification,LDC,2017,7.680591528,26.95931081,1.21934016,3.321510669
5281,Sri Lanka,LKA,2017,0.096005308,28.95989794,1.822190307,2.623786046
5282,Lower middle income,LMC,2017,4.492161264,27.17448982,2.000397331,2.362374222
5283,Low & middle income,LMY,2017,3.402008779,32.18417901,2.366080659,1.45860225
5284,Lesotho,LSO,2017,6.028952798,10.33073056,2.319537674,6.354933187
5285,Late-demographic dividend,LTE,2017,3.184847117,35.45243549,2.490096553,1.298176598
5286,Lithuania,LTU,2017,0.406779489,19.74366221,2.42221612,2.854239813
5287,Luxembourg,LUX,2017,0.009819169,21.68298066,2.178952543,2.28800739
5288,Latvia,LVA,2017,1.169719005,23.3018262,2.414345337,10.23804207
5289,Morocco,MAR,2017,1.862651191,29.14748602,1.578534443,0.831737518
5290,Moldova,MDA,2017,0.260945348,16.86202963,1.452191099,0.644148718
5291,Madagascar,MDG,2017,7.653836669,15.07996219,2.96230541,2.239062563
5292,Maldives,MDV,2017,0.005250711,20.46732746,2.664862547,0.008876057
5293,Middle East & North Africa,MEA,2017,16.07963632,27.85534194,0.908530742,0.211323895
5294,Mexico,MEX,2017,2.483731485,23.1689349,0.904098872,0.226207879
5295,Middle income,MIC,2017,3.303603749,32.29194746,2.379661098,1.445078086
5296,North Macedonia,MKD,2017,1.266076839,31.62037241,0.864017459,0.525001053
5297,Mali,MLI,2017,7.760572883,14.3736243,0.461125262,7.857754976
5298,Malta,MLT,2017,0.0,28.2681478,0.251282647,0.131721167
5299,Myanmar,MMR,2017,6.821223342,25.62798651,0.487503275,2.41836617
5300,Montenegro,MNE,2017,1.336928445,14.16838917,0.533145038,8.201086363
5301,Mongolia,MNG,2017,17.33782866,17.35832119,0.407872806,4.940445881
5302,Mozambique,MOZ,2017,18.76886308,12.47179201,1.631934852,1.45083715
5303,Mauritania,MRT,2017,7.951806533,30.3667305,0.196099004,0.042049918
5304,Mauritius,MUS,2017,0.003545788,17.8580263,2.414473862,1.203429111
5305,Malaysia,MYS,2017,6.267615354,28.3360441,1.995134624,2.126963688
5306,North America,NAC,2017,0.504874602,19.55458511,0.947534206,2.774228797
5307,Namibia,NAM,2017,3.396196058,13.12097807,0.658824768,1.02760489
5308,Niger,NER,2017,9.4836916,20.4442784,1.124529816,0.908210289
5309,Nigeria,NGA,2017,8.605765405,18.26508766,0.908826619,0.232203586
5310,Nicaragua,NIC,2017,1.819613247,22.41743713,1.105447492,0.784412288
5311,Netherlands,NLD,2017,0.322220637,31.42388805,1.634660291,2.886008584
5312,Norway,NOR,2017,5.893981337,33.30471918,1.23986032,0.804756262
5313,Nepal,NPL,2017,0.809330304,41.88064846,1.377211637,3.801710886
5314,New Zealand,NZL,2017,1.534230667,20.7392689,0.819633997,12.21553952
5315,OECD members,OED,2017,0.583700258,22.94561936,1.259456418,1.576668193
5316,Oman,OMN,2017,23.38044638,20.26349817,0.451464995,0.025954815
5317,Other small states,OSS,2017,10.3776254,36.84834682,1.023780273,0.874743632
5318,Pakistan,PAK,2017,0.997158038,13.04183399,3.775898669,1.095177827
5319,Panama,PAN,2017,0.12454428,31.66607099,0.229954454,0.027029608
5320,Peru,PER,2017,5.940092581,19.73813794,1.282948843,0.929485544
5321,Philippines,PHL,2017,0.894708488,35.48862852,0.525904742,0.898913855
5322,Poland,POL,2017,0.842814865,19.49790197,1.536026704,1.215372027
5323,Pre-demographic dividend,PRE,2017,13.93958617,21.93915638,1.125341596,3.535219168
5324,Portugal,PRT,2017,0.163110722,18.02100432,1.853140891,2.250808533
5325,Paraguay,PRY,2017,1.643193519,24.80152173,0.727932505,1.457294632
5326,West Bank and Gaza,PSE,2017,0.0,14.36621911,0.491901712,0.573497978
5327,Pacific island small states,PSS,2017,4.085224127,20.98339709,0.918906816,20.72563216
5328,Post-demographic dividend,PST,2017,0.495568423,23.10281636,1.166360869,1.513775741
5329,Qatar,QAT,2017,18.4008396,47.3963663,0.48816512,0.003975387
5330,Romania,ROU,2017,0.868077306,20.33489528,1.703393944,1.172690756
5331,Russian Federation,RUS,2017,10.50935633,25.66868515,0.970397582,2.421104541
5332,Rwanda,RWA,2017,6.105519714,14.36164895,0.838720411,1.806178418
5333,South Asia,SAS,2017,1.703895181,30.18281919,1.976427351,1.556520869
5334,Saudi Arabia,SAU,2017,23.93052634,30.37145106,0.710490401,0.106337588
5335,Senegal,SEN,2017,3.233063603,22.54235227,1.562211788,1.805897253
5336,Singapore,SGP,2017,0.000454651,45.46223749,0.403890306,0.566703446
5337,Solomon Islands,SLB,2017,22.75289731,13.86893987,0.748815575,65.62329049
5338,Sierra Leone,SLE,2017,14.88750461,-1.337497692,1.476515818,14.04148291
5339,El Salvador,SLV,2017,0.889181117,15.0315466,2.070259866,0.793007281
5340,Sub-Saharan Africa (excluding high income),SSA,2017,8.380726218,19.07222701,1.034941377,2.912528748
5341,Sub-Saharan Africa,SSF,2017,8.373114454,19.06764822,1.03430506,2.908014407
5342,Small states,SST,2017,9.367857423,35.3102032,1.056510737,1.094309942
5343,Slovak Republic,SVK,2017,0.331410231,21.64645608,1.073261453,0.839803274
5344,Slovenia,SVN,2017,0.268049768,26.47405671,2.447674546,1.922597733
5345,Sweden,SWE,2017,0.361186553,28.51226273,1.154138777,3.741820533
5346,Eswatini,SWZ,2017,4.100124522,16.22350361,1.560338549,5.602980688
5347,Seychelles,SYC,2017,0.126550178,13.34557782,0.812681022,0.000137023
5348,East Asia & Pacific (IDA & IBRD countries),TEA,2017,1.670018921,42.43183994,3.37107584,1.236055618
5349,Europe & Central Asia (IDA & IBRD countries),TEC,2017,5.849031561,24.48348308,1.619627806,1.642192524
5350,Togo,TGO,2017,10.36850414,17.05925186,1.48769836,9.48291865
5351,Thailand,THA,2017,1.75363965,31.9424667,1.687667119,4.920355154
5352,Tajikistan,TJK,2017,4.087724477,30.51052347,3.281240898,13.50982914
5353,Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,2.838774987,17.26560736,0.997653903,2.265090262
5354,Timor-Leste,TLS,2017,45.17240836,21.26731086,1.812974732,25.05739265
