,Country Name,Country Code,year,agriculturalLand,agriculturalMachinery
5564,Vietnam,VNM,1991,20.74103659,65.89977645
5565,Samoa,WSM,1991,19.08127208,40.0
5566,"Yemen, Rep.",YEM,1991,44.7582249,38.93979058
5567,South Africa,ZAF,1991,79.14087166,108.5271318
5568,Zimbabwe,ZWE,1991,34.07005299,61.01694915
5569,Afghanistan,AFG,1992,58.25138621,0.139064475
5570,Africa Western and Central,AFW,1992,35.66502656,4.69274518
5571,Albania,ALB,1992,41.13138686,155.7093426
5572,Arab World,ARB,1992,31.74128167,96.15363043
5573,United Arab Emirates,ARE,1992,4.773303295,45.78947368
5574,Argentina,ARG,1992,46.682306,97.51726713
5575,Armenia,ARM,1992,41.09589041,345.4846336
5576,American Samoa,ASM,1992,16.0,91.66666667
5577,Austria,AUT,1992,36.48583192,2374.651811
5578,Azerbaijan,AZE,1992,53.42898687,194.7785274
5579,Burundi,BDI,1992,82.55451713,1.827956989
5580,Belgium,BEL,1992,44.82023157,1363.942308
5581,Benin,BEN,1992,20.35296204,0.993865031
5582,Burkina Faso,BFA,1992,34.81359649,3.473227207
5583,Bangladesh,BGD,1992,73.35791657,2.236032059
5584,Bulgaria,BGR,1992,55.62686432,117.150976
5585,Bahrain,BHR,1992,12.67605634,100.0
5586,"Bahamas, The",BHS,1992,1.198801199,148.75
5587,Bosnia and Herzegovina,BIH,1992,42.96875,235.2941176
5588,Belarus,BLR,1992,46.29757444,206.9362262
5589,Bermuda,BMU,1992,5.555555556,1600.0
5590,Bolivia,BOL,1992,33.07578695,24.88372093
5591,Brazil,BRA,1992,27.76459834,167.0839891
5592,Bhutan,BTN,1992,10.78697858,5.185185185
5593,Botswana,BWA,1992,45.61431369,154.68
5594,Canada,CAN,1992,6.855655902,176.9010808
5595,Central Europe and the Baltics,CEB,1992,57.25392674,436.7081828
5596,Switzerland,CHE,1992,40.38048015,2797.340557
5597,Chile,CHL,1992,20.92176261,163.5245902
5598,China,CHN,1992,54.66483177,62.36779916
5599,Cote d'Ivoire,CIV,1992,60.37735849,19.30769231
5600,Colombia,COL,1992,40.54348806,94.46254072
5601,Cabo Verde,CPV,1992,17.12158809,8.048780488
5602,Cuba,CUB,1992,63.08193669,214.0951049
5603,Cyprus,CYP,1992,17.27272727,1431.226766
5604,Germany,DEU,1992,48.55211526,1152.786256
5605,Djibouti,DJI,1992,59.14581536,80.0
5606,Denmark,DNK,1992,64.95404195,610.5986609
5607,Dominican Republic,DOM,1992,52.70130408,25.0
5608,Algeria,DZA,1992,16.31790204,121.113462
5609,East Asia & Pacific (excluding high income),EAP,1992,46.8256062,53.55993366
5610,Early-demographic dividend,EAR,1992,39.11143381,93.0779388
5611,Europe & Central Asia (excluding high income),ECA,1992,28.80809982,132.9566519
5612,Europe & Central Asia,ECS,1992,30.68423069,334.9959378
5613,Ecuador,ECU,1992,28.727785,54.50091855
5614,"Egypt, Arab Rep.",EGY,1992,3.009975388,233.2446239
5615,Euro area,EMU,1992,48.64796225,925.7813614
5616,Spain,ESP,1992,60.62590101,504.0898625
5617,Estonia,EST,1992,32.41330502,455.264574
5618,European Union,EUU,1992,47.03866812,759.7484454
5619,Finland,FIN,1992,7.900784661,887.3227106
5620,Fiji,FJI,1992,23.80952381,386.2222222
5621,France,FRA,1992,55.48974918,778.8467465
5622,Georgia,GEO,1992,46.46711757,295.5974843
5623,Ghana,GHA,1992,55.90225894,6.814285714
5624,Guinea,GIN,1992,57.19925118,12.58467023
5625,Guinea-Bissau,GNB,1992,51.45803698,0.76
5626,Greece,GRC,1992,71.11714507,796.2674581
5627,Grenada,GRD,1992,35.29411765,70.0
5628,High income,HIC,1992,37.95641329,462.6560952
5629,"Hong Kong SAR, China",HKG,1992,8.080808081,11.66666667
5630,Honduras,HND,1992,29.98480651,31.35313531
5631,Croatia,HRV,1992,42.99767483,35.17326733
5632,Haiti,HTI,1992,57.14804064,2.179487179
5633,Hungary,HUN,1992,68.27639924,194.0109658
5634,IBRD only,IBD,1992,36.32148799,113.1311786
5635,IDA & IBRD total,IBT,1992,36.52781612,99.16405191
5636,IDA total,IDA,1992,37.18224044,32.52217968
5637,IDA blend,IDB,1992,43.35603531,48.78798813
5638,Indonesia,IDN,1992,22.82605696,3.022099448
5639,IDA only,IDX,1992,35.68391796,20.56808077
5640,India,IND,1992,60.97995755,69.82901675
5641,Ireland,IRL,1992,64.05864422,1714.855434
5642,"Iran, Islamic Rep.",IRN,1992,39.16292149,134.3656079
5643,Iraq,IRQ,1992,21.83505956,70.75471698
5644,Iceland,ISL,1992,18.96259352,797.9411765
5645,Israel,ISR,1992,26.66358595,743.2276657
5646,Italy,ITA,1992,54.32661249,1635.721143
5647,Jordan,JOR,1992,12.7005893,273.3923758
5648,Japan,JPN,1992,15.40043884,4249.045397
5649,Kazakhstan,KAZ,1992,82.03244805,62.026815
5650,Kenya,KEN,1992,47.56650385,19.84126984
5651,Kyrgyz Republic,KGZ,1992,52.59645464,189.3939394
5652,Cambodia,KHM,1992,25.57783821,3.216216216
5653,St. Kitts and Nevis,KNA,1992,46.15384615,118.75
5654,"Korea, Rep.",KOR,1992,22.14389384,338.0347734
5655,Kuwait,KWT,1992,7.912457912,210.0
5656,Latin America & Caribbean (excluding high income),LAC,1992,34.07261811,128.9967318
5657,Lebanon,LBN,1992,59.23753666,200.0
5658,Libya,LBY,1992,8.789229003,189.9834711
5659,St. Lucia,LCA,1992,32.29508197,481.4814815
5660,Latin America & Caribbean,LCN,1992,33.59347042,131.5930701
5661,Least developed countries: UN classification,LDC,1992,34.87200639,6.120314129
5662,Lower middle income,LMC,1992,40.0196773,68.36773403
5663,Low & middle income,LMY,1992,36.60477013,88.13109093
5664,Lesotho,LSO,1992,76.94334651,55.72289157
5665,Late-demographic dividend,LTE,1992,34.76269648,125.6730982
5666,Lithuania,LTU,1992,54.06828334,256.0
5667,Latvia,LVA,1992,40.6778571,363.7440758
5668,Morocco,MAR,1992,68.59959668,45.8920976
5669,Moldova,MDA,1992,77.88256769,310.0979263
5670,Madagascar,MDG,1992,62.54083984,4.395683453
5671,Middle East & North Africa,MEA,1992,30.03389199,113.6675152
5672,Mexico,MEX,1992,54.61920317,139.2875295
5673,Middle income,MIC,1992,36.63317215,91.55952985
5674,North Macedonia,MKD,1992,51.39598899,730.2475248
5675,Mali,MLI,1992,26.42211459,10.63337957
5676,Malta,MLT,1992,40.625,375.0
5677,Myanmar,MMR,1992,15.91027328,10.48877701
5678,Middle East & North Africa (excluding high income),MNA,1992,24.43283734,115.915713
5679,Mongolia,MNG,1992,79.55276912,66.07929515
5680,Mauritania,MRT,1992,38.49616765,7.976190476
5681,Malaysia,MYS,1992,20.71678588,336.7512142
5682,North America,NAC,1992,26.86372072,223.4318469
5683,New Caledonia,NCL,1992,12.58205689,1844.444444
5684,Niger,NER,1992,27.63085182,0.123200123
5685,Nigeria,NGA,1992,70.76100442,4.983388704
5686,Nicaragua,NIC,1992,34.2363304,20.45454545
5687,Netherlands,NLD,1992,58.82701422,2029.312289
5688,Norway,NOR,1992,2.74610945,1708.428246
5689,Nepal,NPL,1992,29.07832168,33.51523224
5690,OECD members,OED,1992,38.63833797,436.4409064
5691,Oman,OMN,1992,3.499192246,42.85714286
5692,Pakistan,PAK,1992,45.89559983,94.68582888
5693,Panama,PAN,1992,28.92117299,106.8
5694,Peru,PER,1992,17.153125,35.55555556
5695,Philippines,PHL,1992,37.27739209,77.82888684
5696,Papua New Guinea,PNG,1992,1.958662721,59.375
5697,Poland,POL,1992,61.19364001,817.562949
5698,Puerto Rico,PRI,1992,46.22322435,490.7692308
5699,Portugal,PRT,1992,42.38251366,575.8241758
5700,Paraguay,PRY,1992,36.98711805,71.56521739
5701,West Bank and Gaza,PSE,1992,61.46179402,469.7115385
5702,Post-demographic dividend,PST,1992,38.29802961,412.5944584
5703,French Polynesia,PYF,1992,11.74863388,1125.0
5704,Qatar,QAT,1992,5.512489233,55.83333333
5705,Romania,ROU,1992,64.45567855,156.8772042
5706,Russian Federation,RUS,1992,13.52237194,97.77589237
5707,Rwanda,RWA,1992,74.46291042,0.954545455
5708,South Asia,SAS,1992,56.75474436,67.54800047
5709,Saudi Arabia,SAU,1992,57.56457908,21.91780822
5710,Senegal,SEN,1992,45.60328261,1.806833114
5711,Sierra Leone,SLE,1992,38.99972291,2.777777778
5712,Somalia,SOM,1992,70.20594893,14.95601173
5713,Suriname,SUR,1992,0.570512821,187.5438596
5714,Slovenia,SVN,1992,28.00397219,4000.0
5715,Sweden,SWE,1992,8.149339572,610.8499096
5716,Eswatini,SWZ,1992,71.10465116,238.7709497
5717,Syrian Arab Republic,SYR,1992,74.07226031,145.5140579
5718,East Asia & Pacific (IDA & IBRD countries),TEA,1992,47.02103222,53.55968766
5719,Europe & Central Asia (IDA & IBRD countries),TEC,1992,29.27612989,168.8257369
5720,Togo,TGO,1992,58.74241589,0.452380952
5721,Thailand,THA,1992,41.83679461,46.29365356
5722,Tajikistan,TJK,1992,32.07344956,415.4302326
5723,Turkmenistan,TKM,1992,75.22396953,421.9233356
5724,Latin America & the Caribbean (IDA & IBRD countries),TLA,1992,33.447034,128.883205
5725,Timor-Leste,TLS,1992,22.19233356,7.75
5726,Middle East & North Africa (IDA & IBRD countries),TMN,1992,24.40703086,115.2173608
5727,Tonga,TON,1992,44.44444444,84.375
5728,South Asia (IDA & IBRD),TSA,1992,56.75474436,67.54800047
5729,Trinidad and Tobago,TTO,1992,15.78947368,1137.5
5730,Tunisia,TUN,1992,60.21498455,94.47730399
5731,Turkey,TUR,1992,51.84829074,296.1299665
5732,Tanzania,TZA,1992,36.05101603,8.448863636
5733,Ukraine,UKR,1992,72.37248641,153.3181464
5734,Upper middle income,UMC,1992,35.01693371,109.7645614
5735,Uruguay,URY,1992,85.27596846,260.4577743
5736,United States,USA,1992,46.44948771,233.8606041
5737,St. Vincent and the Grenadines,VCT,1992,25.28205128,321.6783217
5738,Virgin Islands (U.S.),VIR,1992,28.57142857,220.0
5739,Vietnam,VNM,1992,21.58284433,68.33817653
5740,World,WLD,1992,36.89045411,188.6627418
5741,Samoa,WSM,1992,18.3745583,44.70588235
5742,"Yemen, Rep.",YEM,1992,44.47411785,43.17851959
5743,South Africa,ZAF,1992,79.52666331,99.5213857
5744,Zimbabwe,ZWE,1992,34.50949981,62.25752508
5745,Afghanistan,AFG,1993,58.1043409,0.140593047
5746,Africa Western and Central,AFW,1993,35.898754,4.727423739
5747,Albania,ALB,1993,41.09489051,156.8284229
5748,Arab World,ARB,1993,32.43811297,101.2812077
5749,United Arab Emirates,ARE,1993,4.998591946,41.5
5750,Argentina,ARG,1993,46.71701947,96.50427668
5751,Armenia,ARM,1993,41.48226203,323.3256351
5752,American Samoa,ASM,1993,16.0,91.66666667
5753,Austria,AUT,1993,36.31629935,2415.89852
5754,Azerbaijan,AZE,1993,53.55396133,179.5081012
5755,Belgium,BEL,1993,45.18586228,1342.128419
5756,Benin,BEN,1993,20.57467187,1.0
5757,Burkina Faso,BFA,1993,34.72222222,4.023323615
5758,Bangladesh,BGD,1993,72.56664362,2.116153304
5759,Bulgaria,BGR,1993,55.32857272,92.12650751
5760,Bahrain,BHR,1993,12.67605634,110.0
5761,"Bahamas, The",BHS,1993,1.198801199,152.5
5762,Bosnia and Herzegovina,BIH,1993,42.7734375,294.1176471
5763,Belarus,BLR,1993,46.11516466,202.1625164
5764,Bermuda,BMU,1993,5.555555556,1600.0
5765,Bolivia,BOL,1993,33.42841318,24.31818182
5766,Brazil,BRA,1993,27.59472801,174.153958
5767,Bhutan,BTN,1993,10.80838131,5.882352941
5768,Botswana,BWA,1993,45.79076456,110.0
5769,Canada,CAN,1993,6.848071348,175.9110982
5770,Central Europe and the Baltics,CEB,1993,56.5522035,415.2099833
5771,Switzerland,CHE,1993,40.26158011,2761.649183
5772,Chile,CHL,1993,20.81551298,181.0329861
5773,China,CHN,1993,55.07948819,60.21228968
5774,Cote d'Ivoire,CIV,1993,61.32704403,17.67746382
5775,Colombia,COL,1993,40.47138351,92.37085186
5776,Cabo Verde,CPV,1993,17.12158809,8.536585366
5777,Cuba,CUB,1993,62.66294227,210.6253444
5778,Cyprus,CYP,1993,17.17532468,1462.74149
5779,Czech Republic,CZE,1993,55.41607351,252.0108043
5780,Germany,DEU,1993,49.15788268,1113.394998
5781,Djibouti,DJI,1993,60.44003451,80.0
5782,Denmark,DNK,1993,64.55338204,610.5329649
5783,Dominican Republic,DOM,1993,52.70130408,24.44444444
5784,Algeria,DZA,1993,16.31664245,128.1561131
5785,East Asia & Pacific (excluding high income),EAP,1993,46.83631032,53.79707177
5786,Early-demographic dividend,EAR,1993,38.78522908,94.48486991
5787,Europe & Central Asia (excluding high income),ECA,1993,28.69544636,132.4370781
5788,Europe & Central Asia,ECS,1993,30.66093275,334.8005618
5789,Ecuador,ECU,1993,28.80725329,56.72402804
5790,"Egypt, Arab Rep.",EGY,1993,3.028961776,298.5230374
5791,Euro area,EMU,1993,48.58143583,914.298748
5792,Eritrea,ERI,1993,73.26732673,5.020080321
5793,Spain,ESP,1993,60.13334935,517.4856494
5794,Estonia,EST,1993,31.13941967,454.2776735
5795,European Union,EUU,1993,47.12515735,739.5780791
5796,Finland,FIN,1993,7.825929939,879.1703287
5797,Fiji,FJI,1993,23.80952381,380.1666667
5798,France,FRA,1993,55.31990664,754.1394493
5799,Georgia,GEO,1993,45.01367103,251.572327
5800,Ghana,GHA,1993,56.25384548,6.785714286
5801,Guinea,GIN,1993,57.18704216,12.4946082
5802,Guinea-Bissau,GNB,1993,52.16927454,0.703703704
5803,Greece,GRC,1993,71.06283941,814.290243
5804,Grenada,GRD,1993,35.29411765,65.0
5805,High income,HIC,1993,37.9363245,463.6918029
5806,"Hong Kong SAR, China",HKG,1993,8.080808081,6.666666667
5807,Honduras,HND,1993,31.7097149,28.96019014
5808,Croatia,HRV,1993,40.63673761,40.02824859
5809,Haiti,HTI,1993,57.14804064,2.051282051
5810,Hungary,HUN,1993,68.2172268,193.9764111
5811,IBRD only,IBD,1993,36.29921069,113.9708045
5812,IDA & IBRD total,IBT,1993,36.35543941,99.54235658
5813,IDA total,IDA,1993,36.53377442,31.76574291
5814,IDA blend,IDB,1993,43.54838913,46.69197849
5815,Indonesia,IDN,1993,23.19314186,3.27762149
5816,IDA only,IDX,1993,34.83139281,20.94507093
5817,India,IND,1993,61.00585566,73.50036288
5818,Ireland,IRL,1993,63.92800116,1691.104594
5819,"Iran, Islamic Rep.",IRN,1993,39.38701835,131.6639742
5820,Iraq,IRQ,1993,22.56670554,66.35892857
5821,Iceland,ISL,1993,18.95261845,778.8888889
5822,Israel,ISR,1993,26.66358595,734.870317
5823,Italy,ITA,1993,54.09540648,1712.65731
5824,Jordan,JOR,1993,12.35267452,323.1441048
5825,Japan,JPN,1993,15.28798683,4356.456777
5826,Kazakhstan,KAZ,1993,82.13764492,60.52568493
5827,Kenya,KEN,1993,47.15887128,21.34387352
5828,Kyrgyz Republic,KGZ,1993,52.7632951,192.3076923
5829,Cambodia,KHM,1993,25.66847949,3.202368138
5830,St. Kitts and Nevis,KNA,1993,46.15384615,112.5
5831,"Korea, Rep.",KOR,1993,21.957288,409.6
5832,Kuwait,KWT,1993,7.968574635,164.0
5833,Latin America & Caribbean (excluding high income),LAC,1993,34.05494313,130.3422528
5834,Lebanon,LBN,1993,59.23753666,211.1111111
5835,Libya,LBY,1993,8.789229003,193.3168044
5836,St. Lucia,LCA,1993,32.29508197,500.0
5837,Latin America & Caribbean,LCN,1993,33.56858608,133.235297
5838,Least developed countries: UN classification,LDC,1993,33.97433421,6.471560505
5839,Lower middle income,LMC,1993,39.99907702,70.25032057
5840,Low & middle income,LMY,1993,36.43107654,88.60465571
5841,Lesotho,LSO,1993,76.87747036,56.06060606
5842,Late-demographic dividend,LTE,1993,34.67537848,126.1360007
5843,Lithuania,LTU,1993,53.17485641,288.6280057
5844,Latvia,LVA,1993,40.42060583,341.4344991
5845,Morocco,MAR,1993,68.81245799,45.56061785
5846,Moldova,MDA,1993,77.60242792,297.5917431
5847,Madagascar,MDG,1993,62.7471885,4.020689655
5848,Middle East & North Africa,MEA,1993,30.76264826,116.4644362
5849,Mexico,MEX,1993,54.62074642,136.4799609
5850,Middle income,MIC,1993,36.64297344,92.10941949
5851,North Macedonia,MKD,1993,51.00275265,782.2331691
5852,Mali,MLI,1993,27.15970464,7.843137255
5853,Malta,MLT,1993,40.625,375.0
5854,Myanmar,MMR,1993,15.98371944,11.48345339
5855,Middle East & North Africa (excluding high income),MNA,1993,24.56416634,118.8709328
5856,Mongolia,MNG,1993,76.67808131,59.17159763
5857,Mauritania,MRT,1993,38.50781023,7.77262181
5858,Malaysia,MYS,1993,20.97519403,368.4181778
5859,North America,NAC,1993,26.72308316,225.1728081
5860,New Caledonia,NCL,1993,12.58205689,2106.25
5861,Niger,NER,1993,27.63085182,0.11935931
5862,Nigeria,NGA,1993,71.41300767,5.166112957
5863,Nicaragua,NIC,1993,34.81801562,20.0
5864,Netherlands,NLD,1993,58.88625592,2006.764374
5865,Norway,NOR,1993,2.773488408,1683.615819
5866,Nepal,NPL,1993,29.15664336,43.33647988
5867,OECD members,OED,1993,38.42095465,437.7723191
5868,Oman,OMN,1993,3.46365105,51.72413793
5869,Pakistan,PAK,1993,46.37557078,88.68011909
5870,Panama,PAN,1993,28.92117299,112.8
5871,Peru,PER,1993,17.1609375,36.11111111
5872,Philippines,PHL,1993,37.10970252,82.45125348
5873,Papua New Guinea,PNG,1993,1.971911849,59.06735751
5874,Poland,POL,1993,61.10222338,807.8294303
5875,Puerto Rico,PRI,1993,35.06200676,816.25
5876,Portugal,PRT,1993,43.26775956,654.4151786
5877,Paraguay,PRY,1993,37.63001007,74.13043478
5878,West Bank and Gaza,PSE,1993,61.46179402,473.0769231
5879,Post-demographic dividend,PST,1993,38.03411739,414.9112299
5880,French Polynesia,PYF,1993,11.74863388,1200.0
5881,Qatar,QAT,1993,5.598621878,53.07692308
5882,Romania,ROU,1993,64.46875272,169.2816615
5883,Russian Federation,RUS,1993,13.35241038,95.98264602
5884,Rwanda,RWA,1993,70.12565869,0.952941176
5885,South Asia,SAS,1993,56.80416031,69.71149166
5886,Saudi Arabia,SAU,1993,60.83900469,23.4204793
5887,Senegal,SEN,1993,45.80065444,1.784555483
5888,Sierra Leone,SLE,1993,38.9443059,2.469135802
5889,Somalia,SOM,1993,70.20754296,14.16015625
5890,Suriname,SUR,1993,0.570512821,184.2105263
5891,Slovak Republic,SVK,1993,50.85239085,197.5096031
5892,Slovenia,SVN,1993,27.80536246,4250.0
5893,Sweden,SWE,1993,8.178583614,612.171408
5894,Eswatini,SWZ,1993,71.04651163,225.8988764
5895,Syrian Arab Republic,SYR,1993,74.23005768,152.5508279
5896,East Asia & Pacific (IDA & IBRD countries),TEA,1993,47.03055531,53.79682501
5897,Europe & Central Asia (IDA & IBRD countries),TEC,1993,29.15834343,168.1480275
5898,Togo,TGO,1993,60.67291782,0.409090909
5899,Thailand,THA,1993,41.58429408,57.41644718
5900,Tajikistan,TJK,1993,32.45927408,394.7180667
5901,Turkmenistan,TKM,1993,75.43676718,329.7856242
5902,Latin America & the Caribbean (IDA & IBRD countries),TLA,1993,33.42921011,130.5960724
5903,Timor-Leste,TLS,1993,22.52858104,7.44
5904,Middle East & North Africa (IDA & IBRD countries),TMN,1993,24.53845139,118.1847579
5905,Tonga,TON,1993,44.44444444,87.5
5906,South Asia (IDA & IBRD),TSA,1993,56.80416031,69.71149166
5907,Trinidad and Tobago,TTO,1993,15.78947368,1150.0
5908,Tunisia,TUN,1993,60.64624099,95.24606629
5909,Turkey,TUR,1993,51.85998467,304.841714
5910,Tanzania,TZA,1993,36.47097539,8.393258427
5911,Ukraine,UKR,1993,72.30516959,153.4406312
5912,Upper middle income,UMC,1993,35.04113396,109.4808116
5913,Uruguay,URY,1993,85.30453662,257.8125
5914,United States,USA,1993,46.17860543,236.2802329
5915,St. Vincent and the Grenadines,VCT,1993,24.35897436,341.8181818
5916,Virgin Islands (U.S.),VIR,1993,28.57142857,225.0
5917,Vietnam,VNM,1993,21.77332637,82.98767223
5918,World,WLD,1993,36.76112466,190.14568
5919,Samoa,WSM,1993,18.3745583,44.70588235
5920,"Yemen, Rep.",YEM,1993,44.93626532,36.68310727
5921,South Africa,ZAF,1993,79.90833326,90.1236407
5922,Zimbabwe,ZWE,1993,34.94894662,63.48184818
5923,Afghanistan,AFG,1994,57.91900254,0.142801506
5924,Africa Western and Central,AFW,1994,36.10925846,4.763861283
5925,Albania,ALB,1994,41.09489051,157.712305
5926,Arab World,ARB,1994,33.11271815,103.8452351
5927,United Arab Emirates,ARE,1994,5.237961138,44.04761905
5928,Argentina,ARG,1994,46.75282915,95.48855471
5929,Armenia,ARM,1994,42.14963119,314.9425287
5930,American Samoa,ASM,1994,16.0,91.66666667
5931,Austria,AUT,1994,36.25696295,2424.455376
5932,Azerbaijan,AZE,1994,53.90725453,168.2524948
5933,Belgium,BEL,1994,45.46008531,1167.968085
5934,Benin,BEN,1994,21.28414331,0.994117647
5935,Burkina Faso,BFA,1994,34.47002924,4.641475751
5936,Bangladesh,BGD,1994,71.89060459,1.992150333
5937,Bulgaria,BGR,1994,55.67206002,94.35141215
5938,Bahrain,BHR,1994,12.67605634,70.0
5939,"Bahamas, The",BHS,1994,1.198801199,208.3333333
5940,Bosnia and Herzegovina,BIH,1994,42.578125,341.1764706
5941,Belarus,BLR,1994,46.07572471,201.913253
5942,Bermuda,BMU,1994,5.555555556,1500.0
5943,Bolivia,BOL,1994,33.55580172,22.76595745
5944,Brazil,BRA,1994,27.42485768,181.5869981
5945,Bhutan,BTN,1994,12.78894472,6.428571429
5946,Botswana,BWA,1994,45.87016745,96.20253165
5947,Canada,CAN,1994,6.840486795,174.9186143
5948,Central Europe and the Baltics,CEB,1994,56.24013553,456.1819883
5949,Switzerland,CHE,1994,40.14268006,2690.839695
5950,Chile,CHL,1994,20.77919982,181.5114236
5951,China,CHN,1994,55.56831168,58.15455737
5952,Cote d'Ivoire,CIV,1994,61.94968553,17.46666667
5953,Colombia,COL,1994,40.43713384,88.27683616
5954,Cabo Verde,CPV,1994,17.12158809,9.024390244
5955,Cuba,CUB,1994,62.25325885,207.205643
5956,Cyprus,CYP,1994,15.51948052,1659.959759
5957,Czech Republic,CZE,1994,55.44195677,256.331022
5958,Germany,DEU,1994,49.57749706,1068.530284
5959,Djibouti,DJI,1994,60.44003451,80.0
5960,Denmark,DNK,1994,63.422107,619.7589852
5961,Dominican Republic,DOM,1994,52.70130408,23.88888889
5962,Algeria,DZA,1994,16.6432944,121.1274575
5963,East Asia & Pacific (excluding high income),EAP,1994,47.08888112,56.88025951
5964,Early-demographic dividend,EAR,1994,39.08060416,95.57674142
5965,Europe & Central Asia (excluding high income),ECA,1994,28.66788757,127.8907768
5966,Europe & Central Asia,ECS,1994,30.61820738,337.3913506
5967,Ecuador,ECU,1994,29.36353128,87.29179519
5968,"Egypt, Arab Rep.",EGY,1994,3.026430258,301.7843883
5969,Euro area,EMU,1994,48.42465385,917.385469
5970,Eritrea,ERI,1994,73.32673267,6.178489703
5971,Spain,ESP,1994,60.43368573,533.396596
5972,Estonia,EST,1994,25.97310686,514.4994731
5973,European Union,EUU,1994,47.02485045,755.5873049
5974,Finland,FIN,1994,7.918513411,858.3728312
5975,Fiji,FJI,1994,23.70005473,374.1111111
5976,France,FRA,1994,55.16211744,734.960931
5977,Georgia,GEO,1994,44.56756368,228.9308176
5978,Ghana,GHA,1994,56.69332865,6.757142857
5979,Guinea,GIN,1994,57.17076347,12.4075417
5980,Guinea-Bissau,GNB,1994,21.77987198,0.678571429
5981,Greece,GRC,1994,71.14041893,828.0818054
5982,Grenada,GRD,1994,35.29411765,65.0
5983,High income,HIC,1994,38.3015533,470.6521566
5984,"Hong Kong SAR, China",HKG,1994,8.080808081,6.666666667
5985,Honduras,HND,1994,31.45946912,29.87878788
5986,Croatia,HRV,1994,41.35217314,36.28623188
5987,Haiti,HTI,1994,57.87373004,1.875
5988,Hungary,HUN,1994,68.12819942,194.0408507
5989,IBRD only,IBD,1994,36.3513395,116.491167
5990,IDA & IBRD total,IBT,1994,36.43050508,101.3369243
5991,IDA total,IDA,1994,36.68164732,31.21262155
5992,IDA blend,IDB,1994,43.72776167,43.78766889
5993,Indonesia,IDN,1994,23.16830153,3.522714002
5994,IDA only,IDX,1994,34.97096323,21.89180106
5995,India,IND,1994,60.97524881,77.38071066
5996,Ireland,IRL,1994,63.72477863,1720.907298
5997,"Iran, Islamic Rep.",IRN,1994,39.39008817,131.7413624
5998,Iraq,IRQ,1994,21.37778083,73.58613861
5999,Iceland,ISL,1994,18.95261845,772.8888889
6000,Israel,ISR,1994,26.75600739,724.9283668
6001,Italy,ITA,1994,53.38818809,1789.851123
6002,Jordan,JOR,1994,12.1486854,361.8009479
6003,Japan,JPN,1994,15.17553483,4420.600858
6004,Kazakhstan,KAZ,1994,82.10208542,56.58161059
6005,Kenya,KEN,1994,47.84762976,20.17608217
6006,Kyrgyz Republic,KGZ,1994,54.08237748,208.2452107
6007,Cambodia,KHM,1994,25.88941763,3.216216216
6008,St. Kitts and Nevis,KNA,1994,38.46153846,121.4285714
6009,"Korea, Rep.",KOR,1994,21.72921418,480.7913279
6010,Kuwait,KWT,1994,7.968574635,160.0
6011,Latin America & Caribbean (excluding high income),LAC,1994,34.03715173,131.9889312
6012,Lebanon,LBN,1994,59.33528837,222.2222222
6013,Libya,LBY,1994,8.794912307,195.5726027
6014,St. Lucia,LCA,1994,31.96721311,560.0
6015,Latin America & Caribbean,LCN,1994,33.55136843,134.8437701
6016,Least developed countries: UN classification,LDC,1994,34.08914928,6.902439117
6017,Lower middle income,LMC,1994,40.10759011,72.30483595
6018,Low & middle income,LMY,1994,36.50820142,88.67759713
6019,Lesotho,LSO,1994,76.71277997,56.92307692
6020,Late-demographic dividend,LTE,1994,34.71452116,129.868481
6021,Lithuania,LTU,1994,49.87236758,323.2702703
6022,Latvia,LVA,1994,40.83863914,325.1461988
6023,Morocco,MAR,1994,69.37934125,44.93643139
6024,Moldova,MDA,1994,77.62598664,284.2524161
6025,Madagascar,MDG,1994,62.72999278,3.827586207
6026,Middle East & North Africa,MEA,1994,31.43388576,118.5428425
6027,Mexico,MEX,1994,54.62589058,134.195308
6028,Middle income,MIC,1994,36.71904412,92.1154543
6029,North Macedonia,MKD,1994,50.96342902,854.4499179
6030,Mali,MLI,1994,28.88894353,7.753164557
6031,Malta,MLT,1994,40.625,375.0
6032,Myanmar,MMR,1994,15.94546623,12.58653241
6033,Middle East & North Africa (excluding high income),MNA,1994,24.62391687,121.0387312
6034,Mongolia,MNG,1994,76.25646901,59.04617714
6035,Mauritania,MRT,1994,38.5466188,7.021276596
6036,Malaysia,MYS,1994,21.27803987,419.5064123
6037,North America,NAC,1994,26.61952228,226.4032975
6038,New Caledonia,NCL,1994,12.63676149,2442.857143
6039,Niger,NER,1994,27.63085182,0.115517905
6040,Nigeria,NGA,1994,71.592312,5.193548387
6041,Nicaragua,NIC,1994,35.06730929,20.0
6042,Netherlands,NLD,1994,58.38270142,1988.700565
6043,Norway,NOR,1994,2.820032636,1652.946429
6044,Nepal,NPL,1994,29.23496503,53.12995415
6045,OECD members,OED,1994,38.58677213,443.9671353
6046,Oman,OMN,1994,3.46365105,53.10344828
6047,Pakistan,PAK,1994,46.42745953,83.59041322
6048,Panama,PAN,1994,28.71939736,118.9
6049,Peru,PER,1994,16.90460938,36.09106052
6050,Philippines,PHL,1994,36.94201295,86.97282099
6051,Papua New Guinea,PNG,1994,1.982952789,59.06735751
6052,Poland,POL,1994,61.07610435,916.5664336
6053,Puerto Rico,PRI,1994,34.83652762,809.6969697
