,Country Name,Country Code,year,population,GDP,agriculturalGDP
8614,Vanuatu,VUT,2014,263888.0,772315721.3,23.39602508
8615,World,WLD,2014,7261846543.0,79575500000000.0,4.123435341
8616,Samoa,WSM,2014,192220.0,756805940.2,9.447798946
8617,Kosovo,XKX,2014,1812771.0,7074657898.0,8.298706408
8618,"Yemen, Rep.",YEM,2014,25823488.0,43228585321.0,7.819414895
8619,South Africa,ZAF,2014,54544184.0,381199000000.0,2.125748549
8620,Zambia,ZMB,2014,15399793.0,27141023558.0,6.779597852
8621,Zimbabwe,ZWE,2014,13586710.0,19495519600.0,8.745304229
8622,Africa Eastern and Southern,AFE,2015,593871847.0,919930000000.0,12.76239434
8623,Afghanistan,AFG,2015,34413603.0,19134211764.0,20.63432272
8624,Africa Western and Central,AFW,2015,401586651.0,760730000000.0,20.59010572
8625,Angola,AGO,2015,27884380.0,116194000000.0,9.122534471
8626,Albania,ALB,2015,2880703.0,11386850130.0,19.78021442
8627,Arab World,ARB,2015,396028301.0,2463580000000.0,5.464032551
8628,United Arab Emirates,ARE,2015,9262896.0,358135000000.0,0.740999247
8629,Argentina,ARG,2015,43131966.0,594749000000.0,5.156685902
8630,Armenia,ARM,2015,2925559.0,10553337673.0,17.22312003
8631,Antigua and Barbuda,ATG,2015,93571.0,1336692593.0,1.612326721
8632,Australia,AUS,2015,23815995.0,1350530000000.0,2.376098674
8633,Austria,AUT,2015,8642699.0,381971000000.0,1.129790194
8634,Azerbaijan,AZE,2015,9649341.0,53074370486.0,6.177454947
8635,Burundi,BDI,2015,10160034.0,3104394858.0,30.68083011
8636,Belgium,BEL,2015,11274196.0,462336000000.0,0.68641478
8637,Benin,BEN,2015,10575962.0,11388160958.0,26.39208509
8638,Burkina Faso,BFA,2015,18110616.0,11832159276.0,22.63307521
8639,Bangladesh,BGD,2015,156256287.0,195079000000.0,14.78299644
8640,Bulgaria,BGR,2015,7177991.0,50781996713.0,4.060689675
8641,Bahrain,BHR,2015,1371853.0,31050638298.0,0.31623018
8642,"Bahamas, The",BHS,2015,374200.0,11890600000.0,0.811565438
8643,Bosnia and Herzegovina,BIH,2015,3429362.0,16219819017.0,6.238165231
8644,Belarus,BLR,2015,9461076.0,56454734397.0,6.283296561
8645,Belize,BLZ,2015,360926.0,1721700991.0,12.9257636
8646,Bermuda,BMU,2015,65237.0,6654541000.0,0.227889497
8647,Bolivia,BOL,2015,10869732.0,33000198248.0,10.2394941
8648,Brazil,BRA,2015,204471759.0,1802210000000.0,4.319149429
8649,Brunei Darussalam,BRN,2015,414914.0,12930394938.0,1.102486219
8650,Bhutan,BTN,2015,727885.0,2003598213.0,14.43686801
8651,Botswana,BWA,2015,2120716.0,13578754072.0,1.940901212
8652,Central African Republic,CAF,2015,4493171.0,1695825708.0,31.52738103
8653,Canada,CAN,2015,35702908.0,1556510000000.0,1.869835946
8654,Central Europe and the Baltics,CEB,2015,103257886.0,1293060000000.0,2.870653917
8655,Switzerland,CHE,2015,8282396.0,702150000000.0,0.619280783
8656,Chile,CHL,2015,17969356.0,243919000000.0,3.63888345
8657,China,CHN,2015,1379860000.0,11061600000000.0,8.387014882
8658,Cote d'Ivoire,CIV,2015,23226148.0,45814637971.0,18.36220725
8659,Cameroon,CMR,2015,23298376.0,32210232912.0,17.2094159
8660,"Congo, Dem. Rep.",COD,2015,76244532.0,37917704900.0,18.3703885
8661,"Congo, Rep.",COG,2015,4856093.0,11885478502.0,5.93644272
8662,Colombia,COL,2015,47520667.0,293482000000.0,5.980424808
8663,Comoros,COM,2015,777435.0,966029542.0,30.59862821
8664,Cabo Verde,CPV,2015,524740.0,1596800287.0,8.737394762
8665,Costa Rica,CRI,2015,4847805.0,56441917653.0,4.749110429
8666,Caribbean small states,CSS,2015,7222197.0,73243299833.0,4.681176516
8667,Cuba,CUB,2015,11324777.0,87133000000.0,3.835515821
8668,Curacao,CUW,2015,157980.0,3151910782.0,0.22328753
8669,Cayman Islands,CYM,2015,61721.0,4708336733.0,0.378694096
8670,Cyprus,CYP,2015,1160987.0,19842404305.0,1.874271799
8671,Czech Republic,CZE,2015,10546059.0,188033000000.0,2.211213873
8672,Germany,DEU,2015,81686611.0,3357590000000.0,0.684691591
8673,Djibouti,DJI,2015,913998.0,2430274292.0,1.14830383
8674,Dominica,DMA,2015,71175.0,540737037.0,14.05557572
8675,Denmark,DNK,2015,5683483.0,302673000000.0,0.957580201
8676,Dominican Republic,DOM,2015,10281675.0,71164825257.0,5.484695931
8677,Algeria,DZA,2015,39728020.0,165979000000.0,11.57870734
8678,East Asia & Pacific (excluding high income),EAP,2015,2046830024.0,13281200000000.0,9.082102511
8679,Early-demographic dividend,EAR,2015,3122156833.0,10082400000000.0,10.50647978
8680,East Asia & Pacific,EAS,2015,2291503725.0,21951400000000.0,6.067067368
8681,Europe & Central Asia (excluding high income),ECA,2015,410073645.0,3099130000000.0,6.163104006
8682,Europe & Central Asia,ECS,2015,906669764.0,20513300000000.0,2.112849429
8683,Ecuador,ECU,2015,16212022.0,99290381000.0,9.454851422
8684,"Egypt, Arab Rep.",EGY,2015,92442549.0,329367000000.0,11.39406277
8685,Euro area,EMU,2015,339488382.0,11674400000000.0,1.538503209
8686,Spain,ESP,2015,46444832.0,1195600000000.0,2.735363172
8687,Estonia,EST,2015,1315407.0,22890762090.0,2.85804689
8688,Ethiopia,ETH,2015,100835453.0,64589334979.0,36.05697539
8689,European Union,EUU,2015,444543761.0,13551900000000.0,1.631313721
8690,Fragile and conflict affected situations,FCS,2015,830536041.0,1560340000000.0,18.35515904
8691,Finland,FIN,2015,5479531.0,234534000000.0,2.25370769
8692,Fiji,FJI,2015,868632.0,4682546863.0,7.871624085
8693,France,FRA,2015,66548272.0,2439190000000.0,1.605644387
8694,Faroe Islands,FRO,2015,48055.0,2518096286.0,15.86518313
8695,"Micronesia, Fed. Sts.",FSM,2015,108886.0,316489900.0,26.20168922
8696,Gabon,GAB,2015,1947690.0,14383107714.0,4.311629044
8697,United Kingdom,GBR,2015,65116219.0,2956570000000.0,0.634452453
8698,Georgia,GEO,2015,3725276.0,14953950557.0,7.813761603
8699,Ghana,GHA,2015,27849203.0,49406568433.0,19.9826507
8700,Guinea,GIN,2015,11432096.0,8794202444.0,18.47824205
8701,"Gambia, The",GMB,2015,2085860.0,1378176868.0,22.20888602
8702,Guinea-Bissau,GNB,2015,1737207.0,1048229629.0,46.78812527
8703,Equatorial Guinea,GNQ,2015,1168575.0,13185496881.0,1.888390876
8704,Greece,GRC,2015,10820883.0,195684000000.0,3.864703148
8705,Grenada,GRD,2015,109603.0,997007925.9,7.428340961
8706,Greenland,GRL,2015,56114.0,2499115623.0,17.03779039
8707,Guatemala,GTM,2015,15567419.0,62186186576.0,9.967003032
8708,Guyana,GUY,2015,767433.0,4279840194.0,25.44300833
8709,High income,HIC,2015,1187317397.0,48060600000000.0,1.304670212
8710,"Hong Kong SAR, China",HKG,2015,7291300.0,309384000000.0,0.067965375
8711,Honduras,HND,2015,9112904.0,20833948800.0,12.21597845
8712,Heavily indebted poor countries (HIPC),HPC,2015,718128408.0,660138000000.0,22.94150956
8713,Croatia,HRV,2015,4203604.0,50163192883.0,2.974404321
8714,Haiti,HTI,2015,10695540.0,14833154472.0,17.23895603
8715,Hungary,HUN,2015,9843028.0,125210000000.0,3.788469313
8716,IBRD only,IBD,2015,4657516187.0,25777900000000.0,8.217421755
8717,IDA & IBRD total,IBT,2015,6184735051.0,27795200000000.0,9.176893386
8718,IDA total,IDA,2015,1527218864.0,2016490000000.0,21.45299161
8719,IDA blend,IDB,2015,512877239.0,1011430000000.0,21.39905224
8720,Indonesia,IDN,2015,258383257.0,860854000000.0,13.49264356
8721,IDA only,IDX,2015,1014341625.0,1005060000000.0,21.50814617
8722,Isle of Man,IMN,2015,83232.0,7085288006.0,0.472320118
8723,India,IND,2015,1310152392.0,2103590000000.0,16.17450811
8724,Ireland,IRL,2015,4701957.0,291580000000.0,0.896199999
8725,"Iran, Islamic Rep.",IRN,2015,78492208.0,384951000000.0,10.48470358
8726,Iraq,IRQ,2015,35572269.0,166774000000.0,4.191868175
8727,Iceland,ISL,2015,330815.0,17517210519.0,5.310744078
8728,Israel,ISR,2015,8380100.0,300078000000.0,1.244690963
8729,Italy,ITA,2015,60730582.0,1836640000000.0,2.065236762
8730,Jamaica,JAM,2015,2891024.0,14188935948.0,6.308335899
8731,Jordan,JOR,2015,9266573.0,38587017887.0,4.392268659
8732,Japan,JPN,2015,127141000.0,4444930000000.0,1.03412007
8733,Kazakhstan,KAZ,2015,17542806.0,184388000000.0,4.710547419
8734,Kenya,KEN,2015,47878339.0,70120413329.0,19.46961478
8735,Kyrgyz Republic,KGZ,2015,5956900.0,6678178340.0,14.06076433
8736,Cambodia,KHM,2015,15521435.0,18049954289.0,26.58036001
8737,Kiribati,KIR,2015,110927.0,171117816.7,21.57639529
8738,St. Kitts and Nevis,KNA,2015,51204.0,923155555.6,1.029881405
8739,"Korea, Rep.",KOR,2015,51014947.0,1465770000000.0,2.003907793
8740,Kuwait,KWT,2015,3835588.0,114567000000.0,0.537517441
8741,Latin America & Caribbean (excluding high income),LAC,2015,564618410.0,4652920000000.0,4.775615504
8742,Lao PDR,LAO,2015,6741160.0,14426381187.0,17.5877597
8743,Lebanon,LBN,2015,6532681.0,50065946086.0,3.374263304
8744,Liberia,LBR,2015,4472229.0,3227075700.0,34.40375446
8745,St. Lucia,LCA,2015,179131.0,1808079889.0,2.16165473
8746,Latin America & Caribbean,LCN,2015,622301041.0,5370990000000.0,5.410646925
8747,Least developed countries: UN classification,LDC,2015,940860189.0,945449000000.0,20.48700264
8748,Low income,LIC,2015,584084928.0,418166000000.0,25.73267902
8749,Sri Lanka,LKA,2015,20970000.0,80604080689.0,8.184271461
8750,Lower middle income,LMC,2015,3103569257.0,6458590000000.0,15.46860089
8751,Low & middle income,LMY,2015,6130279781.0,26797200000000.0,9.25001319
8752,Lesotho,LSO,2015,2059011.0,2359759799.0,3.781795521
8753,Late-demographic dividend,LTE,2015,2256036257.0,18473200000000.0,6.893023345
8754,Lithuania,LTU,2015,2904910.0,41435533340.0,3.42067512
8755,Luxembourg,LUX,2015,569604.0,60071584216.0,0.223732629
8756,Latvia,LVA,2015,1977527.0,27263090547.0,3.494675227
8757,Morocco,MAR,2015,34663608.0,101180000000.0,12.62806822
8758,Moldova,MDA,2015,2834530.0,7745231660.0,11.50526791
8759,Madagascar,MDG,2015,24234080.0,11323020829.0,25.74335433
8760,Maldives,MDV,2015,454914.0,4109424800.0,5.564709546
8761,Middle East & North Africa,MEA,2015,425821771.0,3095510000000.0,5.17429071
8762,Mexico,MEX,2015,121858251.0,1171870000000.0,3.191923657
8763,Marshall Islands,MHL,2015,57444.0,183814300.0,12.02376529
8764,Middle income,MIC,2015,5546194853.0,26380400000000.0,8.987824143
8765,North Macedonia,MKD,2015,2070226.0,10064515432.0,9.726918494
8766,Mali,MLI,2015,17438772.0,13104764334.0,37.72325687
8767,Malta,MLT,2015,445053.0,11091434484.0,0.922881637
8768,Myanmar,MMR,2015,52680724.0,63045306514.0,27.27221848
8769,Middle East & North Africa (excluding high income),MNA,2015,363975556.0,1385870000000.0,9.683853822
8770,Montenegro,MNE,2015,622159.0,4052913386.0,8.061185734
8771,Mongolia,MNG,2015,2998433.0,11619892396.0,14.07920318
8772,Mozambique,MOZ,2015,27042001.0,15950969019.0,22.9161876
8773,Mauritania,MRT,2015,4046304.0,6166857629.0,20.62974539
8774,Mauritius,MUS,2015,1262605.0,11692287066.0,3.153993847
8775,Malawi,MWI,2015,16745305.0,6373212641.0,27.48122386
8776,Malaysia,MYS,2015,30270965.0,301355000000.0,8.287499926
8777,North America,NAC,2015,356507139.0,19801500000000.0,1.108518179
8778,Namibia,NAM,2015,2314901.0,11335179562.0,6.650426796
8779,New Caledonia,NCL,2015,268700.0,8738203042.0,1.913341037
8780,Niger,NER,2015,20001663.0,9683867894.0,32.41699527
8781,Nigeria,NGA,2015,181137454.0,486803000000.0,20.63189348
8782,Nicaragua,NIC,2015,6223234.0,12756706583.0,16.10994278
8783,Netherlands,NLD,2015,16939923.0,765573000000.0,1.724327834
8784,Norway,NOR,2015,5188607.0,385802000000.0,1.537557599
8785,Nepal,NPL,2015,27015033.0,24360795410.0,26.51850843
8786,Nauru,NRU,2015,10374.0,86529661.37,4.208173077
8787,New Zealand,NZL,2015,4609400.0,178064000000.0,4.471293178
8788,OECD members,OED,2015,1332787383.0,47468600000000.0,1.48322143
8789,Oman,OMN,2015,4267341.0,78710793238.0,1.729760807
8790,Other small states,OSS,2015,28948893.0,369953000000.0,2.091869184
8791,Pakistan,PAK,2015,199426953.0,270556000000.0,23.81706316
8792,Panama,PAN,2015,3968490.0,54091713776.0,2.786008974
8793,Peru,PER,2015,30470739.0,189805000000.0,7.04564406
8794,Philippines,PHL,2015,102113206.0,306446000000.0,10.99649916
8795,Palau,PLW,2015,17665.0,280457700.0,2.918015801
8796,Papua New Guinea,PNG,2015,8107772.0,21723531173.0,17.45693019
8797,Poland,POL,2015,37986412.0,477812000000.0,2.374644109
8798,Pre-demographic dividend,PRE,2015,845759372.0,1318250000000.0,18.05502673
8799,Puerto Rico,PRI,2015,3473232.0,103376000000.0,0.826985117
8800,Portugal,PRT,2015,10358076.0,199394000000.0,2.099443926
8801,Paraguay,PRY,2015,6688746.0,36211372703.0,9.773175311
8802,West Bank and Gaza,PSE,2015,4270092.0,13972400000.0,7.408891815
8803,Post-demographic dividend,PST,2015,1096949064.0,44644100000000.0,1.296778468
8804,Qatar,QAT,2015,2565708.0,161740000000.0,0.161318389
8805,Romania,ROU,2015,19815616.0,177729000000.0,4.186788615
8806,Russian Federation,RUS,2015,144096870.0,1363480000000.0,3.873104487
8807,Rwanda,RWA,2015,11369066.0,8539048448.0,23.9937393
8808,South Asia,SAS,2015,1749417067.0,2699430000000.0,16.70887243
8809,Saudi Arabia,SAU,2015,31717676.0,654270000000.0,2.6193879
8810,Sudan,SDN,2015,38902948.0,51726758677.0,31.55645133
8811,Senegal,SEN,2015,14578450.0,17774766636.0,14.28257673
8812,Singapore,SGP,2015,5535002.0,308004000000.0,0.032613514
8813,Sierra Leone,SLE,2015,7171909.0,4218723875.0,58.6518937
8814,El Salvador,SLV,2015,6325121.0,23438240000.0,5.52976674
8815,San Marino,SMR,2015,33270.0,1419394771.0,0.02005411
8816,Serbia,SRB,2015,7095383.0,39655958843.0,6.713852384
8817,Sub-Saharan Africa (excluding high income),SSA,2015,995365079.0,1679280000000.0,16.32012134
8818,South Sudan,SSD,2015,10715657.0,11997800760.0,10.35502745
8819,Sub-Saharan Africa,SSF,2015,995458498.0,1680660000000.0,16.30842222
8820,Small states,SST,2015,38524668.0,452216000000.0,2.749355706
8821,Sao Tome and Principe,STP,2015,199439.0,316066072.3,11.94616949
8822,Suriname,SUR,2015,559136.0,5126291451.0,10.40822152
8823,Slovak Republic,SVK,2015,5423801.0,88636928905.0,2.197984389
8824,Slovenia,SVN,2015,2063531.0,43107506024.0,2.096596213
8825,Sweden,SWE,2015,9799186.0,505104000000.0,1.449558382
8826,Eswatini,SWZ,2015,1104038.0,4063245671.0,9.354311403
8827,Sint Maarten (Dutch part),SXM,2015,38825.0,1253072626.0,0.080249666
8828,Seychelles,SYC,2015,93419.0,1377495054.0,2.045977369
8829,Syrian Arab Republic,SYR,2015,17997411.0,16492072144.0,33.48873332
8830,Turks and Caicos Islands,TCA,2015,35979.0,942070000.0,0.495079983
8831,Chad,TCD,2015,14110971.0,10950392220.0,50.3955823
8832,East Asia & Pacific (IDA & IBRD countries),TEA,2015,2021618425.0,13264200000000.0,9.065822454
8833,Europe & Central Asia (IDA & IBRD countries),TEC,2015,452263661.0,3627110000000.0,5.619936444
8834,Togo,TGO,2015,7323162.0,4180866177.0,24.37400299
8835,Thailand,THA,2015,68714519.0,401296000000.0,8.872723648
8836,Tajikistan,TJK,2015,8454019.0,8271454301.0,21.59057472
8837,Turkmenistan,TKM,2015,5565283.0,35799714286.0,9.306538759
8838,Latin America & the Caribbean (IDA & IBRD countries),TLA,2015,606271936.0,5142580000000.0,5.564909421
8839,Timor-Leste,TLS,2015,1196294.0,1594410900.0,17.77754404
8840,Middle East & North Africa (IDA & IBRD countries),TMN,2015,359705464.0,1371890000000.0,9.707024497
8841,Tonga,TON,2015,100780.0,437006227.2,16.8686027
8842,South Asia (IDA & IBRD),TSA,2015,1749417067.0,2699430000000.0,16.70887243
8843,Sub-Saharan Africa (IDA & IBRD countries),TSS,2015,995458498.0,1680660000000.0,16.30842222
8844,Trinidad and Tobago,TTO,2015,1370332.0,24959858249.0,1.054221977
8845,Tunisia,TUN,2015,11179951.0,45780069047.0,9.205924681
8846,Turkey,TUR,2015,78529413.0,864317000000.0,6.868375345
8847,Tuvalu,TUV,2015,11099.0,35492074.22,16.50809106
8848,Tanzania,TZA,2015,51482638.0,47378599025.0,26.74588573
8849,Uganda,UGA,2015,38225447.0,32387183845.0,23.53781298
8850,Ukraine,UKR,2015,45154036.0,91030959455.0,12.05937611
8851,Upper middle income,UMC,2015,2442625596.0,19921800000000.0,6.886770334
8852,Uruguay,URY,2015,3412013.0,53274304222.0,6.131441946
8853,United States,USA,2015,320738994.0,18238300000000.0,1.043866452
8854,Uzbekistan,UZB,2015,31298900.0,86196265192.0,29.22071857
8855,St. Vincent and the Grenadines,VCT,2015,109135.0,755400000.0,6.226772179
8856,Vietnam,VNM,2015,92677082.0,193241000000.0,16.992212
8857,Vanuatu,VUT,2015,271128.0,730870581.7,22.4211306
8858,World,WLD,2015,7347679005.0,75117100000000.0,4.207424643
8859,Samoa,WSM,2015,193510.0,787958585.9,8.713994278
8860,Kosovo,XKX,2015,1788196.0,6295820482.0,7.677168234
8861,"Yemen, Rep.",YEM,2015,26497881.0,42445102387.0,7.104681636
8862,South Africa,ZAF,2015,55386369.0,346710000000.0,2.23397839
8863,Zambia,ZMB,2015,15879370.0,21251216799.0,4.980836564
8864,Zimbabwe,ZWE,2015,13814642.0,19963120600.0,8.284246903
8865,Africa Eastern and Southern,AFE,2016,609978946.0,873355000000.0,12.84724413
8866,Afghanistan,AFG,2016,35383028.0,18116562465.0,25.74031404
8867,Africa Western and Central,AFW,2016,412551299.0,690543000000.0,21.00621805
8868,Angola,AGO,2016,28842482.0,101124000000.0,9.831168609
8869,Albania,ALB,2016,2876101.0,11861199831.0,19.84999447
8870,Arab World,ARB,2016,404042892.0,2411980000000.0,5.277080784
8871,United Arab Emirates,ARE,2016,9360975.0,357045000000.0,0.776054568
8872,Argentina,ARG,2016,43590368.0,557531000000.0,6.26456582
8873,Armenia,ARM,2016,2936147.0,10546135160.0,16.39047353
8874,Antigua and Barbuda,ATG,2016,94520.0,1436585185.0,1.56801881
8875,Australia,AUS,2016,24190907.0,1206690000000.0,2.404231293
8876,Austria,AUT,2016,8736668.0,395837000000.0,1.110316479
8877,Azerbaijan,AZE,2016,9757812.0,37867518957.0,5.604946281
8878,Burundi,BDI,2016,10488002.0,2732808557.0,31.54433409
8879,Belgium,BEL,2016,11331422.0,476063000000.0,0.628433476
8880,Benin,BEN,2016,10872072.0,11821066153.0,27.7536355
8881,Burkina Faso,BFA,2016,18646350.0,12833363370.0,21.71471783
8882,Bangladesh,BGD,2016,157977151.0,221415000000.0,14.04554622
8883,Bulgaria,BGR,2016,7127822.0,53953897624.0,4.053153474
8884,Bahrain,BHR,2016,1425793.0,32234973404.0,0.332168625
8885,"Bahamas, The",BHS,2016,377923.0,11992600000.0,0.868869136
8886,Bosnia and Herzegovina,BIH,2016,3386263.0,16914287349.0,6.369382068
8887,Belarus,BLR,2016,9469379.0,47722657821.0,6.895280624
8888,Belize,BLZ,2016,368399.0,1789304088.0,11.09900778
8889,Bermuda,BMU,2016,64554.0,6899911000.0,0.307018453
8890,Bolivia,BOL,2016,11031822.0,33941126200.0,11.17187541
8891,Brazil,BRA,2016,206163056.0,1795690000000.0,4.891353587
8892,Brunei Darussalam,BRN,2016,419791.0,11400854268.0,1.203633477
8893,Bhutan,BTN,2016,736706.0,2158972129.0,14.39462373
8894,Botswana,BWA,2016,2159925.0,15082578065.0,1.97587615
8895,Central African Republic,CAF,2016,4537683.0,1825018191.0,31.91899149
8896,Canada,CAN,2016,36109487.0,1527990000000.0,1.862225893
8897,Central Europe and the Baltics,CEB,2016,102994278.0,1321560000000.0,2.890610574
8898,Switzerland,CHE,2016,8373338.0,695601000000.0,0.650721667
8899,Chile,CHL,2016,18209072.0,250440000000.0,3.991871502
8900,China,CHN,2016,1387790000.0,11233300000000.0,8.057287535
8901,Cote d'Ivoire,CIV,2016,23822726.0,47964234560.0,19.74037037
8902,Cameroon,CMR,2016,23926549.0,33814337900.0,17.19266239
8903,"Congo, Dem. Rep.",COD,2016,78789130.0,37134799975.0,18.59975364
8904,"Congo, Rep.",COG,2016,4980996.0,10215989995.0,7.00769254
8905,Colombia,COL,2016,48175048.0,282825000000.0,6.606412266
8906,Comoros,COM,2016,795597.0,1012835518.0,31.36847203
8907,Cabo Verde,CPV,2016,531140.0,1662998678.0,7.995741096
8908,Costa Rica,CRI,2016,4899336.0,58847016045.0,4.914355787
8909,Caribbean small states,CSS,2016,7269385.0,69598702058.0,4.444460725
8910,Cuba,CUB,2016,11335108.0,91370000000.0,3.938929627
8911,Curacao,CUW,2016,159664.0,3122287933.0,0.194569038
8912,Cayman Islands,CYM,2016,62564.0,4909498980.0,0.399458774
8913,Cyprus,CYP,2016,1170189.0,20953442550.0,2.15332917
8914,Czech Republic,CZE,2016,10566332.0,196272000000.0,2.087047124
8915,Germany,DEU,2016,82348669.0,3469850000000.0,0.69843113
8916,Djibouti,DJI,2016,929117.0,2603540257.0,1.223832756
8917,Dominica,DMA,2016,71307.0,576229629.6,16.27180522
8918,Denmark,DNK,2016,5728010.0,313116000000.0,0.961160974
8919,Dominican Republic,DOM,2016,10397738.0,75704720190.0,5.507273224
8920,Algeria,DZA,2016,40551398.0,160034000000.0,12.2200948
8921,East Asia & Pacific (excluding high income),EAP,2016,2062232304.0,13560200000000.0,8.787281056
8922,Early-demographic dividend,EAR,2016,3164439749.0,10307800000000.0,10.77318068
8923,East Asia & Pacific,EAS,2016,2307625738.0,22720700000000.0,5.837332215
8924,Europe & Central Asia (excluding high income),ECA,2016,412538477.0,2965860000000.0,6.004168869
8925,Europe & Central Asia,ECS,2016,910870489.0,20453700000000.0,2.0464995
8926,Ecuador,ECU,2016,16491116.0,99937696000.0,9.519016728
8927,"Egypt, Arab Rep.",EGY,2016,94447071.0,332442000000.0,11.76931793
8928,Euro area,EMU,2016,340481755.0,11972600000000.0,1.485514712
8929,Spain,ESP,2016,46484062.0,1232910000000.0,2.825720032
8930,Estonia,EST,2016,1315790.0,24072829277.0,2.113609997
8931,Ethiopia,ETH,2016,103603461.0,74296618481.0,34.6988796
8932,European Union,EUU,2016,445487730.0,13893300000000.0,1.58793586
8933,Fragile and conflict affected situations,FCS,2016,849739853.0,1407790000000.0,18.11277707
8934,Finland,FIN,2016,5495303.0,240771000000.0,2.310613375
8935,Fiji,FJI,2016,872406.0,4930204230.0,10.66433364
8936,France,FRA,2016,66724104.0,2472960000000.0,1.437114867
8937,Faroe Islands,FRO,2016,48173.0,2738832687.0,20.6817812
8938,"Micronesia, Fed. Sts.",FSM,2016,110215.0,332265200.0,27.16691366
8939,Gabon,GAB,2016,2007882.0,14023890620.0,4.97313691
8940,United Kingdom,GBR,2016,65611593.0,2722850000000.0,0.566834504
8941,Georgia,GEO,2016,3727505.0,15141758567.0,7.296573278
8942,Ghana,GHA,2016,28481947.0,56165172899.0,20.84429315
8943,Guinea,GIN,2016,11738434.0,8595955581.0,17.58994666
8944,"Gambia, The",GMB,2016,2149134.0,1484579844.0,21.86137936
8945,Guinea-Bissau,GNB,2016,1782434.0,1179004941.0,46.34835901
8946,Equatorial Guinea,GNQ,2016,1215181.0,11240808847.0,2.332239209
8947,Greece,GRC,2016,10775971.0,193148000000.0,3.515340248
8948,Grenada,GRD,2016,110263.0,1061640741.0,6.206326336
8949,Greenland,GRL,2016,56186.0,2707146783.0,18.41173856
8950,Guatemala,GTM,2016,15827690.0,66053725049.0,9.661395473
8951,Guyana,GUY,2016,771363.0,4482697337.0,20.38724091
8952,High income,HIC,2016,1194191812.0,49104300000000.0,1.267598834
8953,"Hong Kong SAR, China",HKG,2016,7336600.0,320838000000.0,0.076211494
8954,Honduras,HND,2016,9270794.0,21566622850.0,12.04990141
8955,Heavily indebted poor countries (HIPC),HPC,2016,738387077.0,668494000000.0,22.62033187
8956,Croatia,HRV,2016,4174349.0,52295158344.0,3.069921603
8957,Haiti,HTI,2016,10839976.0,13987693739.0,18.08841224
8958,Hungary,HUN,2016,9814023.0,128636000000.0,3.889339573
8959,IBRD only,IBD,2016,4701907494.0,25985800000000.0,8.255404251
8960,IDA & IBRD total,IBT,2016,6263736146.0,27944100000000.0,9.16423722
8961,IDA total,IDA,2016,1561828652.0,1958090000000.0,21.25442053
8962,IDA blend,IDB,2016,524794580.0,942118000000.0,21.53153219
8963,Indonesia,IDN,2016,261556386.0,931877000000.0,13.47874855
8964,IDA only,IDX,2016,1037034072.0,1015970000000.0,21.00209148
8965,Isle of Man,IMN,2016,83296.0,6846691871.0,0.590100697
8966,India,IND,2016,1324517250.0,2294800000000.0,16.36380056
8967,Ireland,IRL,2016,4755335.0,298928000000.0,0.947349104
8968,"Iran, Islamic Rep.",IRN,2016,79563991.0,417984000000.0,9.637365
8969,Iraq,IRQ,2016,36610632.0,166602000000.0,3.977189811
8970,Iceland,ISL,2016,335439.0,20793168031.0,4.581221123
8971,Israel,ISR,2016,8546000.0,319024000000.0,1.241128981
8972,Italy,ITA,2016,60627498.0,1877070000000.0,1.928373307
8973,Jamaica,JAM,2016,2906242.0,14077109397.0,6.598783856
8974,Jordan,JOR,2016,9554286.0,39892551127.0,4.50647158
8975,Japan,JPN,2016,126994511.0,5003680000000.0,1.124981308
8976,Kazakhstan,KAZ,2016,17794055.0,137278000000.0,4.556004271
8977,Kenya,KEN,2016,49051531.0,74815121315.0,20.03451643
8978,Kyrgyz Republic,KGZ,2016,6079500.0,6813092066.0,12.83447316
8979,Cambodia,KHM,2016,15766290.0,20016747754.0,24.74266442
8980,Kiribati,KIR,2016,112529.0,178328984.1,26.3211562
8981,St. Kitts and Nevis,KNA,2016,51629.0,1008888889.0,0.871468429
8982,"Korea, Rep.",KOR,2016,51217803.0,1500110000000.0,1.859034883
8983,Kuwait,KWT,2016,3956862.0,109420000000.0,0.518216223
8984,Latin America & Caribbean (excluding high income),LAC,2016,570838477.0,4527260000000.0,5.253279421
8985,Lao PDR,LAO,2016,6845848.0,15912495369.0,17.23017659
8986,Lebanon,LBN,2016,6714281.0,51389318291.0,2.872833747
8987,Liberia,LBR,2016,4586788.0,3398419600.0,35.91871351
8988,St. Lucia,LCA,2016,180028.0,1865513444.0,2.080570474
8989,Latin America & Caribbean,LCN,2016,628493594.0,5249210000000.0,5.942529098
8990,Least developed countries: UN classification,LDC,2016,963241392.0,935520000000.0,20.21468578
8991,Low income,LIC,2016,599290280.0,387204000000.0,25.52109207
8992,Liechtenstein,LIE,2016,37655.0,6237264055.0,0.115518532
8993,Sri Lanka,LKA,2016,21203000.0,82401038710.0,7.426799696
8994,Lower middle income,LMC,2016,3149022555.0,6737460000000.0,15.36905745
8995,Low & middle income,LMY,2016,6209526269.0,26945300000000.0,9.228396071
8996,Lesotho,LSO,2016,2075041.0,2114323794.0,5.71207766
8997,Late-demographic dividend,LTE,2016,2270527108.0,18520500000000.0,6.784644292
8998,Lithuania,LTU,2016,2868231.0,43047309306.0,3.108761353
8999,Luxembourg,LUX,2016,582014.0,62216885436.0,0.214197008
